Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Customer Name,Sum(Orders.Profit)
2015,Joy Bell-,
2016,Joy Bell-,15.673899999999998
2017,Joy Bell-,111.09099999999995
2014,Joy Daniels,-10.288900000000018
2015,Joy Daniels,
2016,Joy Daniels,
2017,Joy Daniels,37.049400000000006
2014,Joy Smith,3.404799999999998
2015,Joy Smith,
2016,Joy Smith,451.913
2017,Joy Smith,-766.5753000000001
2014,Julia Barnett,
2015,Julia Barnett,106.54079999999999
2016,Julia Barnett,85.09209999999999
2017,Julia Barnett,9.8856
2014,Julia Dunbar,8.478399999999993
2015,Julia Dunbar,-29.25240000000001
2016,Julia Dunbar,
2017,Julia Dunbar,131.88809999999998
2014,Julia West,
2015,Julia West,133.68449999999996
2016,Julia West,20.37919999999999
2017,Julia West,
2014,Juliana Krohn,
2015,Juliana Krohn,228.89280000000002
2016,Juliana Krohn,
2017,Juliana Krohn,357.76969999999983
2014,Julie Creighton,76.48389999999995
2015,Julie Creighton,62.807499999999976
2016,Julie Creighton,
2017,Julie Creighton,62.303799999999995
2014,Julie Kriz,239.976
2015,Julie Kriz,47.9358
2016,Julie Kriz,108.51440000000001
2017,Julie Kriz,-273.7696
2014,Julie Prescott,6.9239999999999995
2015,Julie Prescott,7.425599999999999
2016,Julie Prescott,275.44339999999994
2017,Julie Prescott,19.9186
2014,Justin Deggeller,17.552399999999974
2015,Justin Deggeller,212.63689999999977
2016,Justin Deggeller,272.19370000000004
2017,Justin Deggeller,1117.1369
2014,Justin Ellison,
2015,Justin Ellison,
2016,Justin Ellison,775.9807999999999
2017,Justin Ellison,13.666799999999999
2014,Justin Hirsh,
2015,Justin Hirsh,106.41039999999997
2016,Justin Hirsh,-203.36339999999996
2017,Justin Hirsh,
2014,Justin MacKendrick,274.1517
2015,Justin MacKendrick,221.4180999999999
2016,Justin MacKendrick,23.434599999999996
2017,Justin MacKendrick,235.10999999999999
2014,Justin Ritter,
2015,Justin Ritter,152.38799999999992
2016,Justin Ritter,44.208200000000005
2017,Justin Ritter,255.77679999999995
2014,Kalyca Meade,
2015,Kalyca Meade,449.6861
2016,Kalyca Meade,56.49879999999999
2017,Kalyca Meade,128.92079999999999
2014,Karen Bern,-1.3082999999999996
2015,Karen Bern,19.849999999999984
2016,Karen Bern,-18.180799999999998
2017,Karen Bern,763.5466999999999
2014,Karen Carlisle,43.055099999999996
2015,Karen Carlisle,279.99299999999994
2016,Karen Carlisle,523.0735999999999
2017,Karen Carlisle,
2014,Karen Daniels,-1340.504100000001
2015,Karen Daniels,129.48940000000002
2016,Karen Daniels,2318.7098999999994
2017,Karen Daniels,
2014,Karen Ferguson,82.52519999999996
2015,Karen Ferguson,
2016,Karen Ferguson,371.05680000000024
2017,Karen Ferguson,1206.5565999999997
2014,Karen Seio,
2015,Karen Seio,6.4894
2016,Karen Seio,
2017,Karen Seio,-6.378400000000001
2014,Karl Braun,-29.234400000000008
2015,Karl Braun,-18.21040000000002
2016,Karl Braun,27.528599999999987
2017,Karl Braun,69.63549999999996
2014,Katharine Harms,260.86719999999997
2015,Katharine Harms,
2016,Katharine Harms,43.893199999999894
2017,Katharine Harms,150.02669999999995
2014,Katherine Ducich,64.70219999999999
2015,Katherine Ducich,243.5352
2016,Katherine Ducich,
2017,Katherine Ducich,20.3568
2014,Katherine Hughes,-32.410800000000016
2015,Katherine Hughes,
2016,Katherine Hughes,58.10940000000002
2017,Katherine Hughes,502.5064999999999
2014,Katherine Murray,955.8725999999999
2015,Katherine Murray,29.372499999999995
2016,Katherine Murray,129.24769999999998
2017,Katherine Murray,-140.7026
2014,Katherine Nockton,29.950000000000003
2015,Katherine Nockton,-191.3503999999999
2016,Katherine Nockton,
2017,Katherine Nockton,10.248599999999968
2014,Katrina Bavinger,
2015,Katrina Bavinger,43.382400000000004
2016,Katrina Bavinger,
2017,Katrina Bavinger,230.91459999999995
2014,Katrina Edelman,161.6322
2015,Katrina Edelman,235.63439999999994
2016,Katrina Edelman,19.0026
2017,Katrina Edelman,-18.389300000000013
2014,Katrina Willman,
2015,Katrina Willman,1600.8510999999994
2016,Katrina Willman,32.16
2017,Katrina Willman,123.1239
2014,Kean Nguyen,119.98149999999998
2015,Kean Nguyen,-118.09520000000003
2016,Kean Nguyen,
2017,Kean Nguyen,112.422
2014,Kean Takahito,68.79099999999987
2015,Kean Takahito,28.8092
2016,Kean Takahito,156.40299999999996
2017,Kean Takahito,
2014,Kean Thornton,103.43180000000001
2015,Kean Thornton,36.70479999999999
2016,Kean Thornton,19.605000000000032
2017,Kean Thornton,34.32549999999998
2014,Keith Dawkins,35.02399999999999
2015,Keith Dawkins,2810.0215
2016,Keith Dawkins,58.73519999999998
2017,Keith Dawkins,134.8447
2014,Keith Herrera,-2.735000000000028
2015,Keith Herrera,227.56379999999993
2016,Keith Herrera,
2017,Keith Herrera,431.28740000000005
2014,Kelly Andreada,49.013999999999996
2015,Kelly Andreada,77.96640000000001
2016,Kelly Andreada,67.44239999999999
2017,Kelly Andreada,40.49659999999997
2014,Kelly Collister,
2015,Kelly Collister,49.27229999999999
2016,Kelly Collister,635.6737999999997
2017,Kelly Collister,24.475800000000007
2014,Kelly Lampkin,-69.2486
2015,Kelly Lampkin,
2016,Kelly Lampkin,50.12149999999997
2017,Kelly Lampkin,-163.65420000000012
2014,Kelly Williams,11.247599999999995
2015,Kelly Williams,96.67939999999999
2016,Kelly Williams,
2017,Kelly Williams,
2014,Ken Black,175.47099999999998
2015,Ken Black,66.59249999999999
2016,Ken Black,96.30250000000001
2017,Ken Black,240.98909999999995
2014,Ken Brennan,2.853599999999999
2015,Ken Brennan,16.6698
2016,Ken Brennan,14.621200000000004
2017,Ken Brennan,259.40780000000007
2014,Ken Dana,
2015,Ken Dana,272.58299999999997
2016,Ken Dana,68.2176
2017,Ken Dana,198.9213
2014,Ken Heidel,127.96589999999989
2015,Ken Heidel,501.53940000000006
2016,Ken Heidel,30.608800000000002
2017,Ken Heidel,67.26449999999997
2014,Ken Lonsdale,395.59939999999966
2015,Ken Lonsdale,252.53259999999995
2016,Ken Lonsdale,-2.9879999999999174
2017,Ken Lonsdale,161.71099999999993
2014,Khloe Miller,3.1752000000000002
2015,Khloe Miller,34.3474
2016,Khloe Miller,11.8322
2017,Khloe Miller,41.784299999999995
2014,Kimberly Carter,5.8233
2015,Kimberly Carter,
2016,Kimberly Carter,-4.957000000000015
2017,Kimberly Carter,155.91340000000002
2014,Kristen Hastings,1038.5751000000002
2015,Kristen Hastings,-36.23910000000006
2016,Kristen Hastings,7.181999999999995
2017,Kristen Hastings,217.9910999999999
2014,Kristina Nunn,186.00150000000002
2015,Kristina Nunn,-183.10620000000006
2016,Kristina Nunn,24.997999999999987
2017,Kristina Nunn,301.8692000000001
2014,Kunst Miller,213.69649999999973
2015,Kunst Miller,112.4791
2016,Kunst Miller,54.91219999999999
2017,Kunst Miller,364.6806999999999
2014,Larry Blacks,
2015,Larry Blacks,
2016,Larry Blacks,10.74
2017,Larry Blacks,7.9107
2014,Larry Hughes,-5.036999999999999
2015,Larry Hughes,
2016,Larry Hughes,
2017,Larry Hughes,17.664700000000018
2014,Larry Tron,15.642599999999995
2015,Larry Tron,20.158400000000015
2016,Larry Tron,
2017,Larry Tron,23.234999999999992
2014,Laura Armstrong,482.56149999999985
2015,Laura Armstrong,-0.11619999999999919
2016,Laura Armstrong,1560.6049999999998
2017,Laura Armstrong,16.069599999999994
2014,Laurel Beltran,-21.54159999999998
2015,Laurel Beltran,
2016,Laurel Beltran,-658.6321000000002
2017,Laurel Beltran,627.9827
2014,Laurel Elliston,-12.834800000000019
2015,Laurel Elliston,5.0829999999999975
2016,Laurel Elliston,179.74880000000002
2017,Laurel Elliston,-10.232099999999974
2014,Laurel Workman,423.59309999999994
2015,Laurel Workman,
2016,Laurel Workman,-393.3384
2017,Laurel Workman,2.3219999999999974
2014,Lauren Leatherbury,110.81519999999999
2015,Lauren Leatherbury,404.4691999999999
2016,Lauren Leatherbury,
2017,Lauren Leatherbury,44.7234
2014,Lela Donovan,
2015,Lela Donovan,
2016,Lela Donovan,0.46409999999999996
2017,Lela Donovan,
2014,Lena Cacioppo,
2015,Lena Cacioppo,107.63409999999996
2016,Lena Cacioppo,-291.7138
2017,Lena Cacioppo,-4.171400000000034
2014,Lena Creighton,201.0623999999999
2015,Lena Creighton,1007.7591
2016,Lena Creighton,147.49699999999993
2017,Lena Creighton,-67.97159999999997
2014,Lena Hernandez,282.0892
2015,Lena Hernandez,121.11259999999996
2016,Lena Hernandez,57.64739999999998
2017,Lena Hernandez,65.22349999999999
2014,Lena Radford,604.5839000000001
2015,Lena Radford,30.782399999999996
2016,Lena Radford,172.69009999999992
2017,Lena Radford,-272.58000000000015
2014,Linda Cazamias,29.3404
2015,Linda Cazamias,
2016,Linda Cazamias,246.8924000000003
2017,Linda Cazamias,12.033199999999976
2014,Linda Southworth,
2015,Linda Southworth,9.8164
2016,Linda Southworth,21.419999999999874
2017,Linda Southworth,-350.0101
2014,Lindsay Castell,
2015,Lindsay Castell,278.20080000000013
2016,Lindsay Castell,21.27939999999999
2017,Lindsay Castell,
2014,Lindsay Shagiari,138.16149999999996
2015,Lindsay Shagiari,-108.52200000000002
2016,Lindsay Shagiari,3.1853999999999836
2017,Lindsay Shagiari,229.81179999999995
2014,Lindsay Williams,
2015,Lindsay Williams,
2016,Lindsay Williams,322.322
2017,Lindsay Williams,340.51189999999997
2014,Lisa DeCherney,445.90080000000006
2015,Lisa DeCherney,
2016,Lisa DeCherney,111.2706
2017,Lisa DeCherney,
2014,Lisa Hazard,-79.33519999999999
2015,Lisa Hazard,-26.995499999999993
2016,Lisa Hazard,16.4647
2017,Lisa Hazard,-152.8739
2014,Lisa Ryan,48.520399999999995
2015,Lisa Ryan,-142.9152000000002
2016,Lisa Ryan,-387.67590000000007
2017,Lisa Ryan,99.2628
2014,Liz Carlisle,-128.08900000000003
2015,Liz Carlisle,
2016,Liz Carlisle,225.264
2017,Liz Carlisle,-10.396999999999998
2014,Liz MacKendrick,76.10520000000002
2015,Liz MacKendrick,-142.52560000000003
2016,Liz MacKendrick,21.5424
2017,Liz MacKendrick,
2014,Liz Pelletier,0.9611999999999998
2015,Liz Pelletier,
2016,Liz Pelletier,21.936
2017,Liz Pelletier,87.88409999999999
2014,Liz Preis,
2015,Liz Preis,
2016,Liz Preis,79.3562
2017,Liz Preis,259.08919999999983
2014,Liz Thompson,238.40380000000002
2015,Liz Thompson,76.22179999999992
2016,Liz Thompson,28.371599999999994
2017,Liz Thompson,-22.024200000000008
2014,Liz Willingham,21.751499999999986
2015,Liz Willingham,
2016,Liz Willingham,165.80329999999998
2017,Liz Willingham,5.0764
2014,Logan Currie,-26.006800000000005
2015,Logan Currie,19.398399999999995
2016,Logan Currie,235.33039999999994
2017,Logan Currie,2.4032000000000835
2014,Logan Haushalter,9.575399999999998
2015,Logan Haushalter,94.87389999999998
2016,Logan Haushalter,212.0709
2017,Logan Haushalter,
2014,Lori Olson,
2015,Lori Olson,34.45440000000001
2016,Lori Olson,
2017,Lori Olson,115.7168
2014,Luke Foster,-3802.080600000002
2015,Luke Foster,146.21249999999998
2016,Luke Foster,0.7152000000000003
2017,Luke Foster,71.17589999999998
2014,Luke Schmidt,167.72580000000002
2015,Luke Schmidt,
2016,Luke Schmidt,18.649599999999985
2017,Luke Schmidt,57.8216
2014,Luke Weiss,420.5880000000002
2015,Luke Weiss,
2016,Luke Weiss,349.57779999999997
2017,Luke Weiss,67.07529999999998
2014,Lycoris Saunders,9.3312
2015,Lycoris Saunders,29.863999999999976
2016,Lycoris Saunders,
2017,Lycoris Saunders,
2014,Lynn Smith,230.6022
2015,Lynn Smith,4.797600000000003
2016,Lynn Smith,60.369799999999984
2017,Lynn Smith,52.58879999999999
2014,Magdelene Morse,51.35999999999999
2015,Magdelene Morse,
2016,Magdelene Morse,166.50559999999993
2017,Magdelene Morse,-39.46360000000004
2014,Marc Crier,235.22319999999985
2015,Marc Crier,197.64949999999996
2016,Marc Crier,20.910999999999998
2017,Marc Crier,7.2177
2014,Marc Harrigan,12.001999999999997
2015,Marc Harrigan,2.184
2016,Marc Harrigan,57.208200000000005
2017,Marc Harrigan,-42.632999999999996
2014,Maria Bertelson,-13.831700000000023
2015,Maria Bertelson,77.66379999999998
2016,Maria Bertelson,83.0488
2017,Maria Bertelson,65.54410000000001
2014,Maria Etezadi,1343.4813999999997
2015,Maria Etezadi,-9.556800000000003
2016,Maria Etezadi,451.54210000000006
2017,Maria Etezadi,74.00280000000001
2014,Maria Zettner,
2015,Maria Zettner,69.35459999999998
2016,Maria Zettner,0.15839999999999993
2017,Maria Zettner,15.506099999999996
2014,Maribeth Dona,-83.88719999999995
2015,Maribeth Dona,51.6558
2016,Maribeth Dona,-15.172200000000007
2017,Maribeth Dona,-194.54639999999998
2014,Maribeth Schnelling,143.90099999999998
2015,Maribeth Schnelling,145.5013999999999
2016,Maribeth Schnelling,514.7914999999998
2017,Maribeth Schnelling,40.74159999999998
2014,Maribeth Yedwab,
2015,Maribeth Yedwab,2.6495999999999995
2016,Maribeth Yedwab,33.042699999999996
2017,Maribeth Yedwab,283.42879999999997
2014,Marina Lichtenstein,486.57400000000007
2015,Marina Lichtenstein,-4.942799999999998
2016,Marina Lichtenstein,192.1898
2017,Marina Lichtenstein,11.095199999999998
2014,Maris LaWare,254.24439999999998
2015,Maris LaWare,
2016,Maris LaWare,15.2208
2017,Maris LaWare,-345.6406999999999
2014,Mark Cousins,134.9955
2015,Mark Cousins,57.19840000000001
2016,Mark Cousins,1610.1964
2017,Mark Cousins,
2014,Mark Haberlin,48.8491
2015,Mark Haberlin,
2016,Mark Haberlin,12.579499999999998
2017,Mark Haberlin,
2014,Mark Hamilton,8.013999999999971
2015,Mark Hamilton,16.183799999999998
2016,Mark Hamilton,375.66020000000003
2017,Mark Hamilton,84.91529999999995
2014,Mark Packer,279.8570999999999
2015,Mark Packer,311.4939999999999
2016,Mark Packer,8.936199999999996
2017,Mark Packer,
2014,Mark Van Huff,15.082799999999999
2015,Mark Van Huff,-1.0044000000000004
2016,Mark Van Huff,106.41839999999998
2017,Mark Van Huff,68.52899999999994
2014,Mary O'Rourke,6.036799999999999
2015,Mary O'Rourke,
2016,Mary O'Rourke,120.86439999999992
2017,Mary O'Rourke,-67.5435
2014,Mary Zewe,787.0525
2015,Mary Zewe,8.212399999999999
2016,Mary Zewe,-24.893600000000006
2017,Mary Zewe,17.378999999999976
2014,MaryBeth Skach,2.6925999999999997
2015,MaryBeth Skach,45.29399999999998
2016,MaryBeth Skach,36.04019999999999
2017,MaryBeth Skach,
2014,Mathew Reese,9.592000000000002
2015,Mathew Reese,
2016,Mathew Reese,
2017,Mathew Reese,153.34429999999998
2014,Matt Abelman,562.6193999999999
2015,Matt Abelman,619.0983
2016,Matt Abelman,28.383499999999998
2017,Matt Abelman,30.125399999999992
2014,Matt Collins,-6.344100000000001
2015,Matt Collins,62.772899999999986
2016,Matt Collins,15.594
2017,Matt Collins,138.72649999999996
2014,Matt Collister,-137.20139999999992
2015,Matt Collister,
2016,Matt Collister,379.0119
2017,Matt Collister,47.1736
2014,Matt Connell,49.376499999999965
2015,Matt Connell,13.082099999999972
2016,Matt Connell,11.309999999999999
2017,Matt Connell,121.67999999999994
2014,Matt Hagelstein,
2015,Matt Hagelstein,14.671799999999998
2016,Matt Hagelstein,-0.3642000000000021
2017,Matt Hagelstein,108.05360000000007
2014,Matthew Clasen,41.8908
2015,Matthew Clasen,
2016,Matthew Clasen,27.195199999999986
2017,Matthew Clasen,-317.02950000000016
2014,Matthew Grinstein,24.36439999999996
2015,Matthew Grinstein,
2016,Matthew Grinstein,204.855
2017,Matthew Grinstein,112.6785999999999
2014,Maureen Fritzler,-459.9875000000002
2015,Maureen Fritzler,
2016,Maureen Fritzler,118.46099999999998
2017,Maureen Fritzler,
2014,Maureen Gastineau,12.90959999999999
2015,Maureen Gastineau,-1.199600000000002
2016,Maureen Gastineau,
2017,Maureen Gastineau,14.178600000000046
2014,Maureen Gnade,-22.637100000000046
2015,Maureen Gnade,-392.8595000000001
2016,Maureen Gnade,16.703400000000016
2017,Maureen Gnade,
2014,Maurice Satty,40.73289999999999
2015,Maurice Satty,299.8013999999999
2016,Maurice Satty,-93.09949999999998
2017,Maurice Satty,
2014,Max Engle,16.275800000000004
2015,Max Engle,39.76539999999999
2016,Max Engle,-1.6140000000000043
2017,Max Engle,23.385600000000053
2014,Max Jones,
2015,Max Jones,-77.93149999999997
2016,Max Jones,728.7557999999997
2017,Max Jones,403.7285999999999
2014,Max Ludwig,
2015,Max Ludwig,
2016,Max Ludwig,63.345600000000005
2017,Max Ludwig,346.1655999999998
2014,Maxwell Schwartz,-102.261
2015,Maxwell Schwartz,209.33349999999993
2016,Maxwell Schwartz,164.08840000000004
2017,Maxwell Schwartz,9.697499999999984
2014,Maya Herman,133.95400000000012
2015,Maya Herman,94.71149999999999
2016,Maya Herman,6.543499999999998
2017,Maya Herman,3.3524000000000003
2014,Meg O'Connel,
2015,Meg O'Connel,-16.97060000000001
2016,Meg O'Connel,5.5
2017,Meg O'Connel,180.81429999999995
2014,Meg Tillman,
2015,Meg Tillman,1.7795999999999994
2016,Meg Tillman,432.2522000000002
2017,Meg Tillman,74.975
2014,Melanie Seite,10.917999999999996
2015,Melanie Seite,32.4504
2016,Melanie Seite,-23.93719999999999
2017,Melanie Seite,
2014,Michael Chen,395.7557999999999
2015,Michael Chen,
2016,Michael Chen,60.53370000000001
2017,Michael Chen,242.12789999999984
2014,Michael Dominguez,-47.33839999999999
2015,Michael Dominguez,
2016,Michael Dominguez,
2017,Michael Dominguez,43.29809999999995
2014,Michael Grace,-4.522499999999998
2015,Michael Grace,-499.0531000000002
2016,Michael Grace,62.24399999999997
2017,Michael Grace,-29.436800000000012
2014,Michael Granlund,-4.804800000000002
2015,Michael Granlund,112.33359999999998
2016,Michael Granlund,26.221099999999993
2017,Michael Granlund,37.987299999999976
2014,Michael Kennedy,43.223399999999984
2015,Michael Kennedy,0.5992000000000002
2016,Michael Kennedy,-456.1788
2017,Michael Kennedy,7.000299999999987
2014,Michael Moore,55.440400000000004
2015,Michael Moore,-373.3048
2016,Michael Moore,447.84439999999995
2017,Michael Moore,-47.85500000000002
2014,Michael Nguyen,31.168400000000016
2015,Michael Nguyen,
2016,Michael Nguyen,5.521599999999999
2017,Michael Nguyen,254.13270000000006
2014,Michael Oakman,
2015,Michael Oakman,-79.30740000000002
2016,Michael Oakman,
2017,Michael Oakman,-2.6999999999999993
2014,Michael Paige,
2015,Michael Paige,255.75840000000005
2016,Michael Paige,265.9503
2017,Michael Paige,116.44760000000001
2014,Michael Stewart,16.2648
2015,Michael Stewart,59.343999999999994
2016,Michael Stewart,
2017,Michael Stewart,-20.38279999999998
2014,Michelle Arnett,53.70680000000003
2015,Michelle Arnett,3.4776
2016,Michelle Arnett,191.65679999999998
2017,Michelle Arnett,31.94100000000001
2014,Michelle Ellison,104.9892
2015,Michelle Ellison,8.767199999999999
2016,Michelle Ellison,
2017,Michelle Ellison,-6.396000000000001
2014,Michelle Huthwaite,10.647000000000004
2015,Michelle Huthwaite,91.16220000000004
2016,Michelle Huthwaite,
2017,Michelle Huthwaite,375.09400000000005
2014,Michelle Lonsdale,
2015,Michelle Lonsdale,
2016,Michelle Lonsdale,
2017,Michelle Lonsdale,138.71620000000001
2014,Michelle Moray,130.68359999999996
2015,Michelle Moray,-247.36319999999998
2016,Michelle Moray,
2017,Michelle Moray,-403.6647
2014,Michelle Tran,-89.92800000000003
2015,Michelle Tran,-6.286000000000003
2016,Michelle Tran,70.4852
2017,Michelle Tran,2.0525000000000233
2014,Mick Brown,4.884
2015,Mick Brown,
2016,Mick Brown,45.512600000000006
2017,Mick Brown,67.40909999999995
2014,Mick Crebagga,-18.72849999999999
2015,Mick Crebagga,-73.0418
2016,Mick Crebagga,0.9335999999999984
2017,Mick Crebagga,26.669899999999927
2014,Mick Hernandez,
2015,Mick Hernandez,
2016,Mick Hernandez,-216.2264
2017,Mick Hernandez,387.20099999999996
2014,Mike Caudle,24.980400000000007
2015,Mike Caudle,9.815000000000001
2016,Mike Caudle,86.96110000000006
2017,Mike Caudle,
2014,Mike Gockenbach,-152.7156
2015,Mike Gockenbach,-137.481
2016,Mike Gockenbach,
2017,Mike Gockenbach,196.5935999999999
2014,Mike Kennedy,-22.274199999999993
2015,Mike Kennedy,
2016,Mike Kennedy,41.0732
2017,Mike Kennedy,209.03479999999993
2014,Mike Pelletier,-125.30220000000008
2015,Mike Pelletier,527.7138
2016,Mike Pelletier,-295.63909999999987
2017,Mike Pelletier,119.68039999999998
2014,Mike Vittorini,11.650200000000002
2015,Mike Vittorini,15.367999999999995
2016,Mike Vittorini,225.3628
2017,Mike Vittorini,21.477199999999996
2014,Mitch Gastineau,
2015,Mitch Gastineau,
2016,Mitch Gastineau,
2017,Mitch Gastineau,-1.2453000000000016
2014,Mitch Webber,1204.7582
2015,Mitch Webber,24.675000000000004
2016,Mitch Webber,0.5
2017,Mitch Webber,8.488800000000001
2014,Mitch Willingham,1449.5187
2015,Mitch Willingham,
2016,Mitch Willingham,
2017,Mitch Willingham,215.99729999999977
2014,Monica Federle,16.889599999999998
2015,Monica Federle,152.72719999999995
2016,Monica Federle,
2017,Monica Federle,287.2439999999999
2014,Muhammed Lee,
2015,Muhammed Lee,1.1555999999999984
2016,Muhammed Lee,
2017,Muhammed Lee,41.5092
2014,Muhammed MacIntyre,-51.515399999999985
2015,Muhammed MacIntyre,68.20179999999999
2016,Muhammed MacIntyre,8.841799999999981
2017,Muhammed MacIntyre,33.363400000000006
2014,Muhammed Yedwab,-103.13879999999992
2015,Muhammed Yedwab,
2016,Muhammed Yedwab,-290.1567000000001
2017,Muhammed Yedwab,21.584400000000006
2014,Nancy Lomonaco,8.278199999999998
2015,Nancy Lomonaco,34.257000000000005
2016,Nancy Lomonaco,18.6624
2017,Nancy Lomonaco,282.44049999999993
2014,Naresj Patel,314.1664999999999
2015,Naresj Patel,852.8995
2016,Naresj Patel,
2017,Naresj Patel,41.82299999999999
2014,Nat Carroll,11.149799999999992
2015,Nat Carroll,326.2745999999999
2016,Nat Carroll,26.2924
2017,Nat Carroll,216.59069999999997
2014,Nat Gilpin,219.07739999999995
2015,Nat Gilpin,8.056399999999995
2016,Nat Gilpin,
2017,Nat Gilpin,86.49969999999996
2014,Natalie DeCherney,47.609000000000066
2015,Natalie DeCherney,330.8015999999999
2016,Natalie DeCherney,59.26179999999999
2017,Natalie DeCherney,-84.02690000000007
2014,Natalie Fritzler,186.73739999999995
2015,Natalie Fritzler,-1980.3794000000003
2016,Natalie Fritzler,-65.78680000000011
2017,Natalie Fritzler,163.4574
2014,Natalie Webber,-387.46470000000005
2015,Natalie Webber,1654.2152999999998
2016,Natalie Webber,-255.45239999999993
2017,Natalie Webber,11.8248
2014,Nathan Cano,10.040799999999994
2015,Nathan Cano,36.2352
2016,Nathan Cano,79.1866
2017,Nathan Cano,-2330.2698000000005
2014,Nathan Gelder,134.8152
2015,Nathan Gelder,54.00299999999999
2016,Nathan Gelder,
2017,Nathan Gelder,28.27109999999999
2014,Nathan Mautz,2413.8367
2015,Nathan Mautz,333.49819999999994
2016,Nathan Mautz,
2017,Nathan Mautz,4.3500000000000005
2014,Neil Ducich,45.426799999999986
2015,Neil Ducich,18.6624
2016,Neil Ducich,
2017,Neil Ducich,379.24759999999986
2014,Neil Französisch,31.869599999999995
2015,Neil Französisch,72.8946
2016,Neil Französisch,-18.836400000000005
2017,Neil Französisch,
2014,Neil Knudson,
2015,Neil Knudson,1.7901
2016,Neil Knudson,39.412
2017,Neil Knudson,80.01559999999999
2014,Neola Schneider,
2015,Neola Schneider,
2016,Neola Schneider,19.537099999999953
2017,Neola Schneider,-31.841099999999955
2014,Neoma Murray,
2015,Neoma Murray,-26.666400000000003
2016,Neoma Murray,812.7965
2017,Neoma Murray,2.8224
2014,Nick Crebassa,690.9353
2015,Nick Crebassa,
2016,Nick Crebassa,16.794600000000003
2017,Nick Crebassa,607.0280999999995
2014,Nick Radford,-123.7875
2015,Nick Radford,
2016,Nick Radford,50.58539999999999
2017,Nick Radford,48.05329999999998
2014,Nick Zandusky,248.02760000000006
2015,Nick Zandusky,82.6192
2016,Nick Zandusky,-30.550999999999974
2017,Nick Zandusky,102.32779999999994
2014,Nicole Brennan,24.788800000000002
2015,Nicole Brennan,
2016,Nicole Brennan,
2017,Nicole Brennan,
2014,Nicole Fjeld,42.23819999999999
2015,Nicole Fjeld,258.1204999999999
2016,Nicole Fjeld,
2017,Nicole Fjeld,87.85440000000001
2014,Nicole Hansen,33.2
2015,Nicole Hansen,85.81979999999999
2016,Nicole Hansen,5.1792
2017,Nicole Hansen,635.9675999999998
2014,Noah Childs,36.55459999999999
2015,Noah Childs,16.84680000000001
2016,Noah Childs,-461.2000000000001
2017,Noah Childs,48.77759999999999
2014,Noel Staavos,11.19599999999997
2015,Noel Staavos,151.67520000000002
2016,Noel Staavos,-298.1281
2017,Noel Staavos,-99.51450000000003
2014,Nona Balk,87.38589999999995
2015,Nona Balk,127.0676
2016,Nona Balk,-157.9607000000001
2017,Nona Balk,61.15010000000002
2014,Nora Paige,
2015,Nora Paige,80.838
2016,Nora Paige,246.60340000000002
2017,Nora Paige,187.15879999999987
2014,Nora Pelletier,33.639999999999986
2015,Nora Pelletier,449.4399
2016,Nora Pelletier,31.421799999999994
2017,Nora Pelletier,
2014,Nora Preis,286.35720000000003
2015,Nora Preis,
2016,Nora Preis,272.9225999999999
2017,Nora Preis,71.94839999999995
2014,Odella Nelson,182.8244
2015,Odella Nelson,-31.182000000000002
2016,Odella Nelson,-157.53140000000008
2017,Odella Nelson,
2014,Olvera Toch,
2015,Olvera Toch,81.432
2016,Olvera Toch,-1182.103
2017,Olvera Toch,175.55069999999995
2014,Pamela Coakley,196.68599999999986
2015,Pamela Coakley,
2016,Pamela Coakley,76.989
2017,Pamela Coakley,-0.9899999999999998
2014,Pamela Stobb,11.876799999999998
2015,Pamela Stobb,-113.09120000000001
2016,Pamela Stobb,133.29420000000002
2017,Pamela Stobb,-166.52079999999995
2014,Parhena Norris,
2015,Parhena Norris,6.463800000000001
2016,Parhena Norris,137.229
2017,Parhena Norris,48.34679999999995
2014,Patricia Hirasaki,
2015,Patricia Hirasaki,
2016,Patricia Hirasaki,
2017,Patricia Hirasaki,47.88779999999998
2014,Patrick Bzostek,
2015,Patrick Bzostek,7.559999999999999
2016,Patrick Bzostek,95.84389999999999
2017,Patrick Bzostek,125.8218
2014,Patrick Gardner,54.455200000000005
2015,Patrick Gardner,-564.6807000000002
2016,Patrick Gardner,551.2802000000001
2017,Patrick Gardner,96.40660000000001
2014,Patrick Jones,7.9488
2015,Patrick Jones,382.02889999999996
2016,Patrick Jones,8.555
2017,Patrick Jones,43.602799999999995
2014,Patrick O'Brill,56.30709999999999
2015,Patrick O'Brill,7.32259999999992
2016,Patrick O'Brill,-315.8014000000001
2017,Patrick O'Brill,290.6474
2014,Patrick O'Donnell,132.17940000000002
2015,Patrick O'Donnell,
2016,Patrick O'Donnell,67.60679999999999
2017,Patrick O'Donnell,238.06709999999993
2014,Patrick Ryan,1.998999999999998
2015,Patrick Ryan,38.27550000000001
2016,Patrick Ryan,
2017,Patrick Ryan,207.3480999999999
2014,Paul Gonzalez,-70.7293
2015,Paul Gonzalez,174.73099999999994
2016,Paul Gonzalez,10.7172
2017,Paul Gonzalez,219.79739999999995
2014,Paul Knutson,9.072
2015,Paul Knutson,
2016,Paul Knutson,-807.7770000000003
2017,Paul Knutson,
2014,Paul Lucas,31.830000000000002
2015,Paul Lucas,
2016,Paul Lucas,-13.6461
