Order Date,Invoice Date,Shipping Date,Bill To Address,Shipping Address,Company Name,Company Address,Date,Phone,Invoice Number,Item Code,Description,Value Column Name,Value
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D47643","Invoice-D47643","Unit Price","210"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D47643","Invoice-D47643","Discount","41"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D47643","Invoice-D47643","Price","6679"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D48224","Invoice-D48224","Quantity","46"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D48224","Invoice-D48224","Unit Price","413"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D48224","Invoice-D48224","Discount","44"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D48224","Invoice-D48224","Price","18954"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49304","Invoice-D49304","Quantity","48"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49304","Invoice-D49304","Unit Price","496"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49304","Invoice-D49304","Discount","41"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49304","Invoice-D49304","Price","23767"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49806","Invoice-D49806","Quantity","31"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49806","Invoice-D49806","Unit Price","123"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49806","Invoice-D49806","Discount","38"
"4/25/2021","4/25/2021","4/30/2021","2096 Montgomery Montgomery County Alabama United States","2096 Montgomery Montgomery County Alabama United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","5/13/2021","340-1290-160","100130","D49806","Invoice-D49806","Price","3775"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D246867","Invoice-D246867","Quantity","56"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D246867","Invoice-D246867","Unit Price","266"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D246867","Invoice-D246867","Discount","66"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D246867","Invoice-D246867","Price","14830"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D267686","Invoice-D267686","Quantity","51"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D267686","Invoice-D267686","Unit Price","387"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D267686","Invoice-D267686","Discount","51"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D267686","Invoice-D267686","Price","19686"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D279791","Invoice-D279791","Quantity","36"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D279791","Invoice-D279791","Unit Price","231"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D279791","Invoice-D279791","Discount","57"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D279791","Invoice-D279791","Price","8259"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D294741","Invoice-D294741","Quantity","35"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D294741","Invoice-D294741","Unit Price","250"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D294741","Invoice-D294741","Discount","21"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D294741","Invoice-D294741","Price","8729"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D346622","Invoice-D346622","Quantity","45"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D346622","Invoice-D346622","Unit Price","450"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D346622","Invoice-D346622","Discount","33"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D346622","Invoice-D346622","Price","20217"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D372723","Invoice-D372723","Quantity","26"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D372723","Invoice-D372723","Unit Price","466"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D372723","Invoice-D372723","Discount","35"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D372723","Invoice-D372723","Price","12081"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D383814","Invoice-D383814","Quantity","31"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D383814","Invoice-D383814","Unit Price","282"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D383814","Invoice-D383814","Discount","31"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D383814","Invoice-D383814","Price","8711"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D403564","Invoice-D403564","Quantity","46"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D403564","Invoice-D403564","Unit Price","378"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D403564","Invoice-D403564","Discount","57"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D403564","Invoice-D403564","Price","17331"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D411858","Invoice-D411858","Quantity","37"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D411858","Invoice-D411858","Unit Price","364"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D411858","Invoice-D411858","Discount","50"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D411858","Invoice-D411858","Price","13418"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D450299","Invoice-D450299","Quantity","38"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D450299","Invoice-D450299","Unit Price","117"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D450299","Invoice-D450299","Discount","21"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D450299","Invoice-D450299","Price","4425"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D451183","Invoice-D451183","Quantity","57"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D451183","Invoice-D451183","Unit Price","499"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D451183","Invoice-D451183","Discount","54"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D451183","Invoice-D451183","Price","28389"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D509998","Invoice-D509998","Quantity","45"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D509998","Invoice-D509998","Unit Price","366"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D509998","Invoice-D509998","Discount","41"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D509998","Invoice-D509998","Price","16429"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D512960","Invoice-D512960","Quantity","39"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D512960","Invoice-D512960","Unit Price","186"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D512960","Invoice-D512960","Discount","57"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D512960","Invoice-D512960","Price","7197"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D520661","Invoice-D520661","Quantity","59"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D520661","Invoice-D520661","Unit Price","460"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D520661","Invoice-D520661","Discount","43"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D520661","Invoice-D520661","Price","27097"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D522832","Invoice-D522832","Quantity","41"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D522832","Invoice-D522832","Unit Price","119"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D522832","Invoice-D522832","Discount","70"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D522832","Invoice-D522832","Price","4809"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D544201","Invoice-D544201","Quantity","41"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D544201","Invoice-D544201","Unit Price","342"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D544201","Invoice-D544201","Discount","36"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D544201","Invoice-D544201","Price","13986"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D574620","Invoice-D574620","Quantity","38"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D574620","Invoice-D574620","Unit Price","491"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D574620","Invoice-D574620","Discount","48"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D574620","Invoice-D574620","Price","18610"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D576246","Invoice-D576246","Quantity","38"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D576246","Invoice-D576246","Unit Price","145"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D576246","Invoice-D576246","Discount","21"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D576246","Invoice-D576246","Price","5489"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D578052","Invoice-D578052","Quantity","55"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D578052","Invoice-D578052","Unit Price","306"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D578052","Invoice-D578052","Discount","28"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D578052","Invoice-D578052","Price","16802"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D594760","Invoice-D594760","Quantity","57"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D594760","Invoice-D594760","Unit Price","111"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D594760","Invoice-D594760","Discount","70"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D594760","Invoice-D594760","Price","6257"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D597447","Invoice-D597447","Quantity","55"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D597447","Invoice-D597447","Unit Price","183"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D597447","Invoice-D597447","Discount","39"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D597447","Invoice-D597447","Price","10026"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D638698","Invoice-D638698","Quantity","18"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D638698","Invoice-D638698","Unit Price","431"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D638698","Invoice-D638698","Discount","49"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D638698","Invoice-D638698","Price","7709"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D658672","Invoice-D658672","Quantity","45"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D658672","Invoice-D658672","Unit Price","314"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D658672","Invoice-D658672","Discount","65"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D658672","Invoice-D658672","Price","14065"
