Time.FiscalYear,Store.Chain,Item.Category,Store.Territory,Item.Segment,Item.Buyer,Sales.TotalSales,Sales.TotalSalesLY,Sales.TotalUnits
2014,Fashions Direct,010-Womens,MD,4009,"Mendez, Jerry",106.62,106.62,38
2014,Fashions Direct,010-Womens,MD,4219,"Buchanan, Alma",2225.37,2181.37,259
2014,Fashions Direct,010-Womens,MD,4219,"Ward, Kermit",77.96,77.96,5
2014,Fashions Direct,010-Womens,MD,4219,"Ferrell, Sara",47.959999999999994,9.99,4
2014,Fashions Direct,010-Womens,MD,4376,"Petty, Perry",1298.77,,163
2014,Fashions Direct,010-Womens,MD,4376,"Buchanan, Alma",385.79,,36
2014,Fashions Direct,010-Womens,MD,4376,"Wright, Howard",226.88,,41
2014,Fashions Direct,010-Womens,MD,4376,"Mendez, Jerry",170.57000000000002,,23
2014,Fashions Direct,010-Womens,MD,4376,"Long, Amy",169.82999999999998,,17
2014,Fashions Direct,010-Womens,MD,4376,"Carr, Slade",18,,4
2014,Fashions Direct,010-Womens,MD,4212,"Carr, Slade",1409.1299999999999,1408.1299999999999,189
2014,Fashions Direct,010-Womens,MD,4212,"Buchanan, Alma",630.3000000000001,570.3100000000001,109
2014,Fashions Direct,010-Womens,MD,4212,"Mendez, Jerry",94.95,94.95,16
2014,Fashions Direct,010-Womens,MD,4455,"Wright, Howard",1064.7800000000002,784.61,97
2014,Fashions Direct,010-Womens,MD,4455,"Petty, Perry",314.23,,50
2014,Fashions Direct,010-Womens,MD,4455,"Buchanan, Alma",280.79,252.79000000000002,26
2014,Fashions Direct,010-Womens,MD,4455,"Carr, Slade",179.82,,18
2014,Fashions Direct,010-Womens,MD,4455,"Barrett, Galvin",142.89,,11
2014,Fashions Direct,010-Womens,MD,4338,"Petty, Perry",1503.76,,148
2014,Fashions Direct,010-Womens,MD,4338,"Wright, Howard",282.75,,30
2014,Fashions Direct,010-Womens,MD,4338,"Hubbard, Quintessa",74.95,,5
2014,Fashions Direct,010-Womens,MD,4338,"Carr, Slade",8.08,,2
2014,Fashions Direct,010-Womens,MD,4008,"Buchanan, Alma",1354.6899999999998,1306.75,358
2014,Fashions Direct,010-Womens,MD,4008,"Mendez, Jerry",430.58,430.58,185
2014,Fashions Direct,010-Womens,MD,4008,"Ray, Violet",33,33,11
2014,Fashions Direct,010-Womens,MD,4008,"Clemons, Uma",19,19,5
2014,Fashions Direct,010-Womens,MD,4401,"Buchanan, Alma",1724.24,1713.24,334
2014,Fashions Direct,010-Womens,MD,4401,"Clemons, Uma",55,55,25
2014,Fashions Direct,010-Womens,MD,4214,"Buchanan, Alma",1682.47,1682.47,203
2014,Fashions Direct,010-Womens,MD,4214,"Carr, Slade",64.95,64.95,8
2014,Fashions Direct,010-Womens,MD,4214,"Ward, Kermit",9.99,9.99,1
2014,Fashions Direct,010-Womens,MD,4377,"Petty, Perry",898.23,,89
2014,Fashions Direct,010-Womens,MD,4377,"Buchanan, Alma",281.81,,30
2014,Fashions Direct,010-Womens,MD,4377,"Wright, Howard",177.81,,19
2014,Fashions Direct,010-Womens,MD,4377,"Gentry, Elizabeth",129.9,,10
2014,Fashions Direct,010-Womens,MD,4377,"Barrett, Galvin",59.95,,5
2014,Fashions Direct,010-Womens,MD,4454,"Long, Amy",1314.1100000000001,,133
2014,Fashions Direct,010-Womens,MD,4454,"Petty, Perry",74.2,,8
2014,Fashions Direct,010-Womens,MD,4275,"Petty, Perry",1021.1400000000001,,87
2014,Fashions Direct,010-Womens,MD,4275,"Carr, Slade",239.75,,25
2014,Fashions Direct,010-Womens,MD,4275,"Buchanan, Alma",67.92,,8
2014,Fashions Direct,010-Womens,MD,4275,"Long, Amy",29.97,,3
2014,Fashions Direct,010-Womens,MD,4209,"Buchanan, Alma",901.79,901.79,167
2014,Fashions Direct,010-Womens,MD,4209,"Carr, Slade",429.57,429.57,43
2014,Fashions Direct,010-Womens,MD,4457,"Carr, Slade",688.21,,100
2014,Fashions Direct,010-Womens,MD,4457,"Petty, Perry",216.94,,32
2014,Fashions Direct,010-Womens,MD,4457,"Long, Amy",196.81,,20
2014,Fashions Direct,010-Womens,MD,4457,"Pierce, Amery",101.83,,17
2014,Fashions Direct,010-Womens,MD,4457,"Buchanan, Alma",44.99,,10
2014,Fashions Direct,010-Womens,MD,4457,"Hubbard, Quintessa",26,,6
2014,Fashions Direct,010-Womens,MD,4457,"Wright, Howard",13,,3
2014,Fashions Direct,010-Womens,MD,4091,"Long, Amy",976.52,,127
2014,Fashions Direct,010-Womens,MD,4091,"Barrett, Galvin",246.18,,25
2014,Fashions Direct,010-Womens,MD,4552,"Buchanan, Alma",1110.61,1110.61,139
2014,Fashions Direct,010-Womens,MD,4552,"Clemons, Uma",78,78,26
2014,Fashions Direct,010-Womens,MD,4552,"Mccray, Nayda",17.97,17.97,3
2014,Fashions Direct,010-Womens,MD,4552,"Hubbard, Quintessa",11,,3
2014,Fashions Direct,010-Womens,MD,4552,"Mendez, Jerry",1,,1
2014,Fashions Direct,010-Womens,MD,4277,"Buchanan, Alma",427.59000000000003,408.59000000000003,44
2014,Fashions Direct,010-Womens,MD,4277,"Petty, Perry",334.68000000000006,,36
2014,Fashions Direct,010-Womens,MD,4277,"Long, Amy",311.76,,24
2014,Fashions Direct,010-Womens,MD,4277,"Barrett, Galvin",119.92,,8
2014,Fashions Direct,010-Womens,MD,4277,"Wright, Howard",9,,3
2014,Fashions Direct,010-Womens,MD,4092,"Long, Amy",984.04,,136
2014,Fashions Direct,010-Womens,MD,4092,"Barrett, Galvin",117.89,,11
2014,Fashions Direct,010-Womens,MD,4092,"Buchanan, Alma",49.95,,5
2014,Fashions Direct,010-Womens,MD,4456,"Petty, Perry",663.76,,108
2014,Fashions Direct,010-Womens,MD,4456,"Wright, Howard",235.9,,54
2014,Fashions Direct,010-Womens,MD,4456,"Buchanan, Alma",224.7,,37
2014,Fashions Direct,010-Womens,MD,4456,"Carr, Slade",2,,2
2014,Fashions Direct,010-Womens,MD,4228,"Buchanan, Alma",773.51,755.51,129
2014,Fashions Direct,010-Womens,MD,4228,"Carr, Slade",265.58000000000004,265.58000000000004,49
2014,Fashions Direct,010-Womens,MD,4228,"Clemons, Uma",10.99,10.99,2
2014,Fashions Direct,010-Womens,MD,4327,"Buchanan, Alma",1018.95,1018.95,160
2014,Fashions Direct,010-Womens,MD,4327,"Hubbard, Quintessa",0,0,0
2014,Fashions Direct,010-Womens,MD,4024,"Buchanan, Alma",1002.37,1002.37,47
2014,Fashions Direct,010-Womens,MD,4316,"Buchanan, Alma",947.3,944.3,86
2014,Fashions Direct,010-Womens,MD,4132,"Long, Amy",931.72,,94
2014,Fashions Direct,010-Womens,MD,4877,"Petty, Perry",637.14,,52
2014,Fashions Direct,010-Womens,MD,4877,"Barrett, Galvin",74.95,,5
2014,Fashions Direct,010-Womens,MD,4877,"Buchanan, Alma",64.95,,5
2014,Fashions Direct,010-Womens,MD,4877,"Carr, Slade",47.97,,9
2014,Fashions Direct,010-Womens,MD,4877,"Long, Amy",39.96,,4
2014,Fashions Direct,010-Womens,MD,4877,"Hubbard, Quintessa",30,,2
2014,Fashions Direct,010-Womens,MD,4877,"Wright, Howard",21.990000000000002,,2
2014,Fashions Direct,010-Womens,MD,4156,"Carr, Slade",418.48,,55
2014,Fashions Direct,010-Womens,MD,4156,"Wright, Howard",180.86999999999998,35.97,16
2014,Fashions Direct,010-Womens,MD,4156,"Buchanan, Alma",147.91,,21
2014,Fashions Direct,010-Womens,MD,4156,"Petty, Perry",64.96000000000001,,15
2014,Fashions Direct,010-Womens,MD,4156,"Barrett, Galvin",49.95,,5
2014,Fashions Direct,010-Womens,MD,4156,"Hubbard, Quintessa",6,,2
2014,Fashions Direct,010-Womens,MD,4311,"Buchanan, Alma",857.77,850.77,149
2014,Fashions Direct,010-Womens,MD,4312,"Buchanan, Alma",754.71,749.71,114
2014,Fashions Direct,010-Womens,MD,4312,"Hubbard, Quintessa",70,,14
2014,Fashions Direct,010-Womens,MD,4077,"Petty, Perry",734.73,,79
2014,Fashions Direct,010-Womens,MD,4077,"Barrett, Galvin",77.92,,8
2014,Fashions Direct,010-Womens,MD,4077,"Buchanan, Alma",-7.99,,0
2014,Fashions Direct,010-Womens,MD,4878,"Petty, Perry",650.59,,41
2014,Fashions Direct,010-Womens,MD,4878,"Carr, Slade",93.97,,10
2014,Fashions Direct,010-Womens,MD,4878,"Gardner, Pascale",33.980000000000004,,10
2014,Fashions Direct,010-Womens,MD,4878,"Wright, Howard",7,,7
2014,Fashions Direct,010-Womens,MD,4878,"Buchanan, Alma",6,,2
2014,Fashions Direct,010-Womens,MD,4578,"Petty, Perry",740.4300000000001,,57
2014,Fashions Direct,010-Womens,MD,4215,"Buchanan, Alma",694.97,688.47,61
2014,Fashions Direct,010-Womens,MD,4215,"Carr, Slade",22,22,16
2014,Fashions Direct,010-Womens,MD,4007,"Mccray, Nayda",573.35,573.35,273
2014,Fashions Direct,010-Womens,MD,4007,"Buchanan, Alma",124.39,124.39,84
2014,Fashions Direct,010-Womens,MD,4213,"Buchanan, Alma",458.59000000000003,444.09000000000003,69
2014,Fashions Direct,010-Womens,MD,4213,"Carr, Slade",197.76000000000002,197.76000000000002,26
2014,Fashions Direct,010-Womens,MD,4213,"Hubbard, Quintessa",-5.99,,-1
2014,Fashions Direct,010-Womens,MD,4276,"Buchanan, Alma",518.3000000000001,,40
2014,Fashions Direct,010-Womens,MD,4276,"Petty, Perry",109.89,,11
2014,Fashions Direct,010-Womens,MD,4299,"Carr, Slade",574,574,123
2014,Fashions Direct,010-Womens,MD,4037,"Petty, Perry",362.67999999999995,,39
2014,Fashions Direct,010-Womens,MD,4037,"Barrett, Galvin",109.89,,11
2014,Fashions Direct,010-Womens,MD,4037,"Carr, Slade",99.43,,15
2014,Fashions Direct,010-Womens,MD,4402,"Buchanan, Alma",460.9,458.9,65
2014,Fashions Direct,010-Womens,MD,4402,"Clemons, Uma",90.77,90.77,28
2014,Fashions Direct,010-Womens,MD,4258,"Petty, Perry",299.65,,35
2014,Fashions Direct,010-Womens,MD,4258,"Wright, Howard",131.87,,14
2014,Fashions Direct,010-Womens,MD,4258,"Hubbard, Quintessa",107.82,,18
2014,Fashions Direct,010-Womens,MD,4801,"Mccray, Nayda",196.82,9.98,102
2014,Fashions Direct,010-Womens,MD,4801,"Clemons, Uma",183.62,183.62,103
2014,Fashions Direct,010-Womens,MD,4801,"Bolton, Marshall",89.05,89.05,38
2014,Fashions Direct,010-Womens,MD,4801,"Hubbard, Quintessa",20,,11
2014,Fashions Direct,010-Womens,MD,4157,"Wright, Howard",223.2,221.63,38
2014,Fashions Direct,010-Womens,MD,4157,"Barrett, Galvin",199.8,,20
2014,Fashions Direct,010-Womens,MD,4157,"Petty, Perry",51.96,,4
2014,Fashions Direct,010-Womens,MD,4328,"Buchanan, Alma",468.67,468.67,97
2014,Fashions Direct,010-Womens,MD,4203,"Buchanan, Alma",289.35,289.35,41
2014,Fashions Direct,010-Womens,MD,4203,"Carr, Slade",160.85999999999999,64.98,28
2014,Fashions Direct,010-Womens,MD,4458,"Wright, Howard",175.87,181.86,15
2014,Fashions Direct,010-Womens,MD,4458,"Petty, Perry",125,,24
2014,Fashions Direct,010-Womens,MD,4458,"Barrett, Galvin",103.87,,13
2014,Fashions Direct,010-Womens,MD,4458,"Buchanan, Alma",25.98,,2
2014,Fashions Direct,010-Womens,MD,4458,"Carr, Slade",-9.99,,0
2014,Fashions Direct,010-Womens,MD,4335,"Petty, Perry",219.04000000000002,,36
2014,Fashions Direct,010-Womens,MD,4335,"Buchanan, Alma",79.92,,8
2014,Fashions Direct,010-Womens,MD,4335,"Wright, Howard",72.93,,8
2014,Fashions Direct,010-Womens,MD,4335,"Carr, Slade",10,,2
2014,Fashions Direct,010-Womens,MD,4335,"Barrett, Galvin",9.99,,1
2014,Fashions Direct,010-Womens,MD,4335,"Mendez, Jerry",5,,2
2014,Fashions Direct,010-Womens,MD,4477,"Petty, Perry",329.84,,17
2014,Fashions Direct,010-Womens,MD,4477,"Pierce, Amery",44.989999999999995,,2
2014,Fashions Direct,010-Womens,MD,4010,"Buchanan, Alma",285.88,285.88,64
2014,Fashions Direct,010-Womens,MD,4010,"Clemons, Uma",70.9,70.9,13
2014,Fashions Direct,010-Womens,MD,4010,"Nash, Colorado",6.99,,1
2014,Fashions Direct,010-Womens,MD,4802,"Mendez, Jerry",97.37,97.37,29
2014,Fashions Direct,010-Womens,MD,4802,"Clemons, Uma",96.47,96.47,47
2014,Fashions Direct,010-Womens,MD,4802,"Hubbard, Quintessa",66.68,,37
2014,Fashions Direct,010-Womens,MD,4802,"Mccray, Nayda",42.92,39.92,9
2014,Fashions Direct,010-Womens,MD,4802,"Buchanan, Alma",30.93,28.93,9
2014,Fashions Direct,010-Womens,MD,4802,"Bolton, Marshall",21.43,21.43,7
2014,Fashions Direct,010-Womens,MD,4555,"Mccray, Nayda",353.41,,59
2014,Fashions Direct,010-Womens,MD,4036,"Buchanan, Alma",179.82000000000002,169.83,19
2014,Fashions Direct,010-Womens,MD,4036,"Petty, Perry",97.29,,14
2014,Fashions Direct,010-Womens,MD,4036,"Carr, Slade",55,,11
2014,Fashions Direct,010-Womens,MD,4535,"Petty, Perry",228.05,,23
2014,Fashions Direct,010-Womens,MD,4535,"Buchanan, Alma",90.93,,7
2014,Fashions Direct,010-Womens,MD,4025,"Buchanan, Alma",259.88,259.88,14
2014,Fashions Direct,010-Womens,MD,4025,"Ray, Violet",38.97,38.97,3
2014,Fashions Direct,010-Womens,MD,4133,"Long, Amy",284.24,,29
2014,Fashions Direct,010-Womens,MD,4006,"Carr, Slade",214.79000000000002,204.8,22
2014,Fashions Direct,010-Womens,MD,4006,"Hubbard, Quintessa",12,12,4
2014,Fashions Direct,010-Womens,MD,4135,"Barrett, Galvin",219.78,,22
2014,Fashions Direct,010-Womens,MD,4574,"Hubbard, Quintessa",145.98000000000002,,22
2014,Fashions Direct,010-Womens,MD,4574,"Barrett, Galvin",39.98,,2
2014,Fashions Direct,010-Womens,MD,4574,"Buchanan, Alma",15,,3
2014,Fashions Direct,010-Womens,MD,4574,"Wright, Howard",10,,2
2014,Fashions Direct,010-Womens,MD,4574,"Petty, Perry",6,,2
2014,Fashions Direct,010-Womens,MD,4703,"Buchanan, Alma",191.01,191.01,9
2014,Fashions Direct,010-Womens,MD,4579,"Barrett, Galvin",188.82,,19
2014,Fashions Direct,010-Womens,MD,4126,"Buchanan, Alma",185.07,185.07,93
2014,Fashions Direct,010-Womens,MD,4126,"Petty, Perry",3,,1
2014,Fashions Direct,010-Womens,MD,4018,"Buchanan, Alma",123.8,123.8,41
2014,Fashions Direct,010-Womens,MD,4018,"Clemons, Uma",31,31,7
2014,Fashions Direct,010-Womens,MD,4018,"Mendez, Jerry",15,15,5
2014,Fashions Direct,010-Womens,MD,4255,"Carr, Slade",99.9,,10
2014,Fashions Direct,010-Womens,MD,4255,"Wright, Howard",43.8,,15
2014,Fashions Direct,010-Womens,MD,4255,"Petty, Perry",23.97,,3
2014,Fashions Direct,010-Womens,MD,4379,"Petty, Perry",158.84,,16
2014,Fashions Direct,010-Womens,MD,4317,"Buchanan, Alma",140.98,140.98,25
2014,Fashions Direct,010-Womens,MD,4207,"Mccray, Nayda",86.71000000000001,86.71000000000001,29
2014,Fashions Direct,010-Womens,MD,4207,"Buchanan, Alma",34.95,34.95,20
2014,Fashions Direct,010-Womens,MD,4278,"Petty, Perry",119.88000000000001,,12
2014,Fashions Direct,010-Womens,MD,4031,"Buchanan, Alma",115.93,115.93,18
2014,Fashions Direct,010-Womens,MD,4031,"Carr, Slade",3,3,1
2014,Fashions Direct,010-Womens,MD,4453,"Long, Amy",109.89,,11
2014,Fashions Direct,010-Womens,MD,4591,"Nguyen, Cecilia",107.82,,18
2014,Fashions Direct,010-Womens,MD,4090,"Long, Amy",99.9,,10
2014,Fashions Direct,010-Womens,MD,4803,"Hubbard, Quintessa",92.5,,46
2014,Fashions Direct,010-Womens,MD,4374,"Long, Amy",89.85,,15
2014,Fashions Direct,010-Womens,MD,4206,"Carr, Slade",81.95,81.95,7
2014,Fashions Direct,010-Womens,MD,4206,"Buchanan, Alma",5.99,5.99,1
2014,Fashions Direct,010-Womens,MD,4575,"Hubbard, Quintessa",65.99000000000001,,34
2014,Fashions Direct,010-Womens,MD,4575,"Rodriguez, Calista",12,,4
2014,Fashions Direct,010-Womens,MD,4575,"Mendez, Jerry",5.98,,2
2014,Fashions Direct,010-Womens,MD,4032,"Buchanan, Alma",82.92,82.92,9
2014,Fashions Direct,010-Womens,MD,4375,"Petty, Perry",47.989999999999995,,11
2014,Fashions Direct,010-Womens,MD,4375,"Wright, Howard",27,,10
2014,Fashions Direct,010-Womens,MD,4375,"Buchanan, Alma",7,,1
2014,Fashions Direct,010-Womens,MD,4337,"Petty, Perry",51,,17
2014,Fashions Direct,010-Womens,MD,4337,"Wright, Howard",29.97,,3
2014,Fashions Direct,010-Womens,MD,4224,"Buchanan, Alma",79.96,79.96,4
2014,Fashions Direct,010-Womens,MD,4099,"Carr, Slade",67,67,23
2014,Fashions Direct,010-Womens,MD,4099,"Buchanan, Alma",10,,2
2014,Fashions Direct,010-Womens,MD,4099,"Ferrell, Sara",0.5,,1
2014,Fashions Direct,010-Womens,MD,4576,"Hubbard, Quintessa",69,,23
2014,Fashions Direct,010-Womens,MD,4576,"Petty, Perry",8,,2
2014,Fashions Direct,010-Womens,MD,4231,"Buchanan, Alma",62,50,17
2014,Fashions Direct,010-Womens,MD,4231,"Carr, Slade",2.5,,1
2014,Fashions Direct,010-Womens,MD,4326,"Buchanan, Alma",62.84,62.84,16
2014,Fashions Direct,010-Womens,MD,4403,"Buchanan, Alma",59.980000000000004,59.980000000000004,12
2014,Fashions Direct,010-Womens,MD,4323,"Buchanan, Alma",59.97,59.97,3
2014,Fashions Direct,010-Womens,MD,4313,"Buchanan, Alma",37.95,37.95,5
2014,Fashions Direct,010-Womens,MD,4318,"Buchanan, Alma",22,22,8
2014,Fashions Direct,010-Womens,MD,4318,"Hubbard, Quintessa",15,15,5
2014,Fashions Direct,010-Womens,MD,4001,"Ferrell, Sara",34.96,2,5
2014,Fashions Direct,010-Womens,MD,4652,"Bolton, Marshall",34.95,34.95,6
2014,Fashions Direct,010-Womens,MD,4577,"Buchanan, Alma",33,,17
2014,Fashions Direct,010-Womens,MD,4536,"Petty, Perry",15.98,,2
2014,Fashions Direct,010-Womens,MD,4536,"Buchanan, Alma",8,,2
2014,Fashions Direct,010-Womens,MD,4553,"Clemons, Uma",22,22,20
2014,Fashions Direct,010-Womens,MD,4319,"Buchanan, Alma",21,21,7
2014,Fashions Direct,010-Womens,MD,4225,"Buchanan, Alma",19.99,19.99,1
2014,Fashions Direct,010-Womens,MD,4879,"Buchanan, Alma",12,,4
2014,Fashions Direct,010-Womens,MD,4879,"Carr, Slade",4,,2
2014,Fashions Direct,010-Womens,MD,4879,"Mendez, Jerry",1,,1
2014,Fashions Direct,010-Womens,MD,4805,"Hubbard, Quintessa",16,,10
2014,Fashions Direct,010-Womens,MD,4554,"Buchanan, Alma",10.99,10.99,2
2014,Fashions Direct,010-Womens,MD,4804,"Buchanan, Alma",4,,2
2014,Fashions Direct,010-Womens,MD,4004,"Carr, Slade",3,3,3
2014,Fashions Direct,010-Womens,MD,4210,"Buchanan, Alma",3,3,1
2014,Fashions Direct,010-Womens,MD,4806,"Hubbard, Quintessa",3,,1
2014,Fashions Direct,010-Womens,MD,4309,"Buchanan, Alma",1,1,1
2014,Fashions Direct,010-Womens,MD,4799,"Ferrell, Sara",0.49,,1
2014,Fashions Direct,010-Womens,MD,4051,"Hubbard, Quintessa",-9.99,-9.99,-1
2014,Fashions Direct,010-Womens,VA,4027,"Buchanan, Alma",5754.47,5574.77,1057
2014,Fashions Direct,010-Womens,VA,4027,"Ray, Violet",1645.6699999999998,1645.6699999999998,284
2014,Fashions Direct,010-Womens,VA,4027,"Carr, Slade",1124.5800000000002,1124.5800000000002,216
2014,Fashions Direct,010-Womens,VA,4020,"Buchanan, Alma",6296.800000000001,6296.800000000001,488
2014,Fashions Direct,010-Womens,VA,4020,"Carr, Slade",995.02,995.02,103
2014,Fashions Direct,010-Womens,VA,4020,"Ray, Violet",851.51,851.51,61
2014,Fashions Direct,010-Womens,VA,4020,"Ward, Kermit",49.95,49.95,5
2014,Fashions Direct,010-Womens,VA,4227,"Buchanan, Alma",4369.09,4368.09,613
2014,Fashions Direct,010-Womens,VA,4227,"Ward, Kermit",156.86,156.86,16
2014,Fashions Direct,010-Womens,VA,4227,"Carr, Slade",112.32,112.32,20
2014,Fashions Direct,010-Womens,VA,4227,"Ray, Violet",9.99,9.99,1
2014,Fashions Direct,010-Womens,VA,4075,"Petty, Perry",2326.3999999999996,,304
2014,Fashions Direct,010-Womens,VA,4075,"Buchanan, Alma",766.26,153.87,92
2014,Fashions Direct,010-Womens,VA,4075,"Hubbard, Quintessa",436.17,,259
2014,Fashions Direct,010-Womens,VA,4075,"Wright, Howard",257.69,,33
2014,Fashions Direct,010-Womens,VA,4075,"Mccray, Nayda",222.97000000000003,,63
2014,Fashions Direct,010-Womens,VA,4075,"Pierce, Amery",119.88,,12
2014,Fashions Direct,010-Womens,VA,4075,"Carr, Slade",63.93,,9
2014,Fashions Direct,010-Womens,VA,4075,"Monroe, Cody",15.9,,16
2014,Fashions Direct,010-Womens,VA,4075,"Mendez, Jerry",1,,1
2014,Fashions Direct,010-Womens,VA,4220,"Buchanan, Alma",3632.7700000000004,3632.7700000000004,261
2014,Fashions Direct,010-Womens,VA,4220,"Carr, Slade",90.93,90.93,7
2014,Fashions Direct,010-Womens,VA,4017,"Buchanan, Alma",2904.5099999999993,2874.5299999999997,322
2014,Fashions Direct,010-Womens,VA,4017,"Ray, Violet",619.59,619.59,55
2014,Fashions Direct,010-Womens,VA,4017,"Carr, Slade",189.14,189.14,22
2014,Fashions Direct,010-Womens,VA,4026,"Buchanan, Alma",1762.3600000000001,1758.3600000000001,406
2014,Fashions Direct,010-Womens,VA,4026,"Ray, Violet",1299.36,1299.36,245
2014,Fashions Direct,010-Womens,VA,4026,"Carr, Slade",493.10999999999996,493.10999999999996,103
2014,Fashions Direct,010-Womens,VA,4026,"Ward, Kermit",97.52999999999999,97.52999999999999,51
2014,Fashions Direct,010-Womens,VA,4026,"Hubbard, Quintessa",12.99,3,2
2014,Fashions Direct,010-Womens,VA,4019,"Buchanan, Alma",2758.9500000000003,2711.98,277
2014,Fashions Direct,010-Womens,VA,4019,"Ray, Violet",662.5600000000001,662.5600000000001,51
2014,Fashions Direct,010-Womens,VA,4019,"Mccray, Nayda",88.91,88.91,9
2014,Fashions Direct,010-Womens,VA,4019,"Clemons, Uma",3,3,3
2014,Fashions Direct,010-Womens,VA,4478,"Pierce, Amery",2541.61,,141
2014,Fashions Direct,010-Womens,VA,4478,"Petty, Perry",517.8,,24
2014,Fashions Direct,010-Womens,VA,4035,"Petty, Perry",1625.0700000000002,,295
2014,Fashions Direct,010-Womens,VA,4035,"Buchanan, Alma",334.55,,56
2014,Fashions Direct,010-Womens,VA,4035,"Wright, Howard",249.64000000000001,,39
2014,Fashions Direct,010-Womens,VA,4035,"Mccray, Nayda",244.44,,59
2014,Fashions Direct,010-Womens,VA,4035,"Hubbard, Quintessa",151.51,,71
2014,Fashions Direct,010-Womens,VA,4035,"Carr, Slade",111.86,,14
2014,Fashions Direct,010-Womens,VA,4035,"Pierce, Amery",59.9,,10
2014,Fashions Direct,010-Womens,VA,4572,"Barrett, Galvin",859.0799999999999,,93
2014,Fashions Direct,010-Womens,VA,4572,"Long, Amy",627.1600000000001,,84
2014,Fashions Direct,010-Womens,VA,4572,"Mccray, Nayda",559.3000000000001,,173
2014,Fashions Direct,010-Womens,VA,4572,"Petty, Perry",461.47,,56
2014,Fashions Direct,010-Womens,VA,4572,"Hubbard, Quintessa",143.24,,36
2014,Fashions Direct,010-Womens,VA,4572,"Mendez, Jerry",90.72,23.88,39
2014,Fashions Direct,010-Womens,VA,4572,"Wright, Howard",2,,1
2014,Fashions Direct,010-Womens,VA,4014,"Buchanan, Alma",2206.3599999999997,1842.64,251
2014,Fashions Direct,010-Womens,VA,4014,"Ray, Violet",376.63,376.63,38
2014,Fashions Direct,010-Womens,VA,4650,"Buchanan, Alma",1297.2500000000002,1200.3500000000001,206
2014,Fashions Direct,010-Womens,VA,4650,"Bolton, Marshall",705.24,705.24,73
2014,Fashions Direct,010-Womens,VA,4650,"Mccray, Nayda",462.36,,69
2014,Fashions Direct,010-Womens,VA,4573,"Mccray, Nayda",1103.33,,159
2014,Fashions Direct,010-Womens,VA,4573,"Barrett, Galvin",551.54,,67
2014,Fashions Direct,010-Womens,VA,4573,"Petty, Perry",289.66,,40
2014,Fashions Direct,010-Womens,VA,4573,"Wright, Howard",250.02,,20
2014,Fashions Direct,010-Womens,VA,4573,"Long, Amy",39.96,,4
2014,Fashions Direct,010-Womens,VA,4573,"Carr, Slade",20,,4
2014,Fashions Direct,010-Womens,VA,4573,"Buchanan, Alma",7.99,,1
2014,Fashions Direct,010-Womens,VA,4476,"Buchanan, Alma",1000.23,,77
2014,Fashions Direct,010-Womens,VA,4476,"Petty, Perry",840.04,,70
2014,Fashions Direct,010-Womens,VA,4476,"Pierce, Amery",242.82,,19
2014,Fashions Direct,010-Womens,VA,4476,"Wright, Howard",155.88,,12
2014,Fashions Direct,010-Womens,VA,4476,"Mendez, Jerry",10,,1
2014,Fashions Direct,010-Womens,VA,4475,"Petty, Perry",908.2599999999999,,75
2014,Fashions Direct,010-Womens,VA,4475,"Buchanan, Alma",353.73,311.76,28
2014,Fashions Direct,010-Womens,VA,4475,"Pierce, Amery",339.71999999999997,,28
2014,Fashions Direct,010-Womens,VA,4475,"Carr, Slade",329.77,,23
2014,Fashions Direct,010-Womens,VA,4475,"Wright, Howard",59.94,,6
2014,Fashions Direct,010-Womens,VA,4475,"Harper, Ferdinand",29.97,,3
2014,Fashions Direct,010-Womens,VA,4226,"Buchanan, Alma",1833.2600000000002,1833.2600000000002,368
2014,Fashions Direct,010-Womens,VA,4226,"Carr, Slade",87.91,87.91,19
2014,Fashions Direct,010-Womens,VA,4376,"Petty, Perry",936.09,,102
2014,Fashions Direct,010-Womens,VA,4376,"Wright, Howard",398.65,,42
2014,Fashions Direct,010-Womens,VA,4376,"Buchanan, Alma",276.81,,19
2014,Fashions Direct,010-Womens,VA,4376,"Mendez, Jerry",63.92,,8
2014,Fashions Direct,010-Womens,VA,4376,"Carr, Slade",5.99,,1
2014,Fashions Direct,010-Womens,VA,4256,"Petty, Perry",982.3300000000002,,129
2014,Fashions Direct,010-Womens,VA,4256,"Hubbard, Quintessa",570.57,,45
2014,Fashions Direct,010-Womens,VA,4256,"Wright, Howard",55.93,,7
2014,Fashions Direct,010-Womens,VA,4256,"Barrett, Galvin",7,,1
2014,Fashions Direct,010-Womens,VA,4219,"Buchanan, Alma",1554.3,1554.3,172
2014,Fashions Direct,010-Womens,VA,4876,"Petty, Perry",730.41,,63
2014,Fashions Direct,010-Womens,VA,4876,"Buchanan, Alma",600.11,,67
2014,Fashions Direct,010-Womens,VA,4876,"Barrett, Galvin",153.94,,16
2014,Fashions Direct,010-Womens,VA,4876,"Wright, Howard",50.93,14.99,7
2014,Fashions Direct,010-Womens,VA,4876,"Carr, Slade",13.99,,4
2014,Fashions Direct,010-Womens,VA,4003,"Buchanan, Alma",974.02,958.04,149
2014,Fashions Direct,010-Womens,VA,4003,"Carr, Slade",442.66,442.66,35
2014,Fashions Direct,010-Womens,VA,4003,"Ward, Kermit",51,51,11
2014,Fashions Direct,010-Womens,VA,4003,"Ray, Violet",25.98,25.98,2
