Item.Category,Time.FiscalYear,Store.Chain,Item.Segment,Item.Buyer,Sales.TotalSales,Sales.TotalSalesLY,Sales.TotalUnits
010-Womens,2014,Fashions Direct,4323,"Buchanan, Alma",534.77,459.77,30
010-Womens,2014,Fashions Direct,4323,"Ray, Violet",284.46000000000004,233.96,11
010-Womens,2014,Fashions Direct,4374,"Long, Amy",774.5,,130
010-Womens,2014,Fashions Direct,4224,"Buchanan, Alma",729.65,729.65,38
010-Womens,2014,Fashions Direct,4577,"Carr, Slade",239.92,,8
010-Womens,2014,Fashions Direct,4577,"Petty, Perry",194.02,,30
010-Womens,2014,Fashions Direct,4577,"Espinoza, Brynn",86,,33
010-Womens,2014,Fashions Direct,4577,"Barrett, Galvin",79.96,,4
010-Womens,2014,Fashions Direct,4577,"Buchanan, Alma",70.5,,34
010-Womens,2014,Fashions Direct,4577,"Wright, Howard",45,,13
010-Womens,2014,Fashions Direct,4577,"Mendez, Jerry",2,,2
010-Womens,2014,Fashions Direct,4032,"Buchanan, Alma",674.9000000000001,399.06,109
010-Womens,2014,Fashions Direct,4032,"Ray, Violet",39.96,39.96,4
010-Womens,2014,Fashions Direct,4550,"Hubbard, Quintessa",653.2199999999999,,220
010-Womens,2014,Fashions Direct,4805,"Hubbard, Quintessa",578.6800000000001,,301
010-Womens,2014,Fashions Direct,4805,"Buchanan, Alma",18.97,14.97,5
010-Womens,2014,Fashions Direct,4805,"Carr, Slade",13.98,,3
010-Womens,2014,Fashions Direct,4555,"Mccray, Nayda",587.02,,98
010-Womens,2014,Fashions Direct,4394,"Barrett, Galvin",358.26,,24
010-Womens,2014,Fashions Direct,4394,"Long, Amy",139.86,,14
010-Womens,2014,Fashions Direct,4394,"Petty, Perry",63.92,,8
010-Womens,2014,Fashions Direct,4535,"Petty, Perry",228.05,,23
010-Womens,2014,Fashions Direct,4535,"Buchanan, Alma",90.93,,7
010-Womens,2014,Fashions Direct,4535,"Carr, Slade",65,,13
010-Womens,2014,Fashions Direct,4535,"Gentry, Elizabeth",30,,6
010-Womens,2014,Fashions Direct,4554,"Buchanan, Alma",404.74,404.74,68
010-Womens,2014,Fashions Direct,4554,"Clemons, Uma",5.99,5.99,1
010-Womens,2014,Fashions Direct,4537,"Barrett, Galvin",334.95,,26
010-Womens,2014,Fashions Direct,4537,"Petty, Perry",42.97,,8
010-Womens,2014,Fashions Direct,4806,"Buchanan, Alma",221.26999999999998,201.26,39
010-Womens,2014,Fashions Direct,4806,"Hubbard, Quintessa",89.97999999999999,,21
010-Womens,2014,Fashions Direct,4806,"Mendez, Jerry",58.92,55.92,9
010-Womens,2014,Fashions Direct,4806,"Rodriguez, Calista",5,,1
010-Womens,2014,Fashions Direct,4004,"Carr, Slade",358.78999999999996,356.78999999999996,75
010-Womens,2014,Fashions Direct,4570,"Long, Amy",357.78,,22
010-Womens,2014,Fashions Direct,4556,"Hubbard, Quintessa",174.78,,22
010-Womens,2014,Fashions Direct,4556,"Mccray, Nayda",167.79,,21
010-Womens,2014,Fashions Direct,4392,"Barrett, Galvin",309.69,,31
010-Womens,2014,Fashions Direct,4001,"Ferrell, Sara",294.08000000000004,108.9,50
010-Womens,2014,Fashions Direct,4309,"Buchanan, Alma",284.65,284.65,38
010-Womens,2014,Fashions Direct,4210,"Buchanan, Alma",238.48000000000002,238.48000000000002,64
010-Womens,2014,Fashions Direct,4210,"Clemons, Uma",40.99,40.99,5
010-Womens,2014,Fashions Direct,4804,"Hubbard, Quintessa",138.98,,80
010-Womens,2014,Fashions Direct,4804,"Buchanan, Alma",102.82,89.82,25
010-Womens,2014,Fashions Direct,4324,"Buchanan, Alma",252.45999999999998,252.45999999999998,8
010-Womens,2014,Fashions Direct,4324,"Ward, Kermit",-29.99,,-1
010-Womens,2014,Fashions Direct,4591,"Nguyen, Cecilia",205.9,,35
010-Womens,2014,Fashions Direct,4591,"Mendez, Jerry",6.79,,1
010-Womens,2014,Fashions Direct,4553,"Clemons, Uma",178.49,178.49,73
010-Womens,2014,Fashions Direct,4553,"Buchanan, Alma",11.5,,11
010-Womens,2014,Fashions Direct,4257,"Buchanan, Alma",183.79,182.79,25
010-Womens,2014,Fashions Direct,4310,"Buchanan, Alma",89.01,89.01,15
010-Womens,2014,Fashions Direct,4310,"Clemons, Uma",54.010000000000005,54.010000000000005,14
010-Womens,2014,Fashions Direct,4319,"Buchanan, Alma",138.9,112.4,47
010-Womens,2014,Fashions Direct,4223,"Buchanan, Alma",132.74,132.74,25
010-Womens,2014,Fashions Direct,4303,"Buchanan, Alma",113.52,123.51,31
010-Womens,2014,Fashions Direct,4136,"Barrett, Galvin",109.89,,11
010-Womens,2014,Fashions Direct,4799,"Ferrell, Sara",79.63,49.66,44
010-Womens,2014,Fashions Direct,4799,"Buchanan, Alma",3,3,1
010-Womens,2014,Fashions Direct,4325,"Buchanan, Alma",74.93,74.93,8
010-Womens,2014,Fashions Direct,4308,"Buchanan, Alma",65.93,65.93,15
010-Womens,2014,Fashions Direct,4657,"Bolton, Marshall",49.9,49.9,10
010-Womens,2014,Fashions Direct,4705,"Buchanan, Alma",20,20,1
010-Womens,2014,Fashions Direct,4705,"Hubbard, Quintessa",18.98,18.98,3
010-Womens,2014,Fashions Direct,4023,"Buchanan, Alma",38.5,38.5,11
010-Womens,2014,Fashions Direct,4653,"Mccray, Nayda",34.95,,5
010-Womens,2014,Fashions Direct,4653,"Bolton, Marshall",3,3,3
010-Womens,2014,Fashions Direct,4002,"Buchanan, Alma",36,36,6
010-Womens,2014,Fashions Direct,4654,"Mccray, Nayda",20,,4
010-Womens,2014,Fashions Direct,4056,"Hubbard, Quintessa",15.99,15.99,2
010-Womens,2014,Fashions Direct,4204,"Carr, Slade",15,15,7
010-Womens,2014,Fashions Direct,4306,"Clemons, Uma",15,15,5
010-Womens,2014,Fashions Direct,4351,"Hubbard, Quintessa",10,10,1
010-Womens,2014,Fashions Direct,4357,"Hubbard, Quintessa",10,7,2
010-Womens,2014,Fashions Direct,4107,"Clemons, Uma",9.99,9.99,1
010-Womens,2014,Fashions Direct,4134,"Long, Amy",9.99,,1
010-Womens,2014,Fashions Direct,4707,"Ward, Kermit",7,7,1
010-Womens,2014,Fashions Direct,4314,"Buchanan, Alma",3,3,1
010-Womens,2014,Fashions Direct,4021,"Pierce, Amery",0.2999999999999998,0.2999999999999998,0
010-Womens,2014,Fashions Direct,4065,"Carr, Slade",0,0,0
010-Womens,2014,Fashions Direct,4059,"Hubbard, Quintessa",-5.99,-5.99,-1
010-Womens,2014,Fashions Direct,4356,"Hubbard, Quintessa",-8.99,-8.99,0
010-Womens,2014,Fashions Direct,4055,"Hubbard, Quintessa",-9.99,-9.99,-1
010-Womens,2014,Fashions Direct,4051,"Hubbard, Quintessa",-12.99,-12.99,-2
010-Womens,2014,Fashions Direct,4118,"Patel, Branden",-29.99,,-1
010-Womens,2014,Lindseys,4020,"Buchanan, Alma",58663.710000000065,58610.710000000065,5477
010-Womens,2014,Lindseys,4020,"Ray, Violet",16286.239999999996,16286.239999999996,1306
010-Womens,2014,Lindseys,4020,"Hubbard, Quintessa",5937.039999999999,5755.179999999999,309
010-Womens,2014,Lindseys,4020,"Ward, Kermit",30.4,30.4,19
010-Womens,2014,Lindseys,4020,"Lynn, Farrah",-5.99,-5.99,-1
010-Womens,2014,Lindseys,4650,"Buchanan, Alma",29333.53000000002,23464.070000000014,5197
010-Womens,2014,Lindseys,4650,"Bolton, Marshall",13418.279999999992,13418.279999999992,2295
010-Womens,2014,Lindseys,4650,"Mccray, Nayda",10895.04,,1857
010-Womens,2014,Lindseys,4475,"Petty, Perry",17565.859999999997,,1633
010-Womens,2014,Lindseys,4475,"Buchanan, Alma",12197.449999999999,129.89999999999998,635
010-Womens,2014,Lindseys,4475,"Carr, Slade",5678.76,,420
010-Womens,2014,Lindseys,4475,"Pierce, Amery",4913.350000000001,,451
010-Womens,2014,Lindseys,4475,"Hubbard, Quintessa",2616.68,,138
010-Womens,2014,Lindseys,4651,"Buchanan, Alma",18111.909999999996,14954.120000000003,3147
010-Womens,2014,Lindseys,4651,"Mccray, Nayda",14480.539999999995,,2331
010-Womens,2014,Lindseys,4651,"Bolton, Marshall",8293.709999999997,8289.709999999997,1346
010-Womens,2014,Lindseys,4026,"Buchanan, Alma",16334.510000000002,14289.130000000001,4228
010-Womens,2014,Lindseys,4026,"Ray, Violet",13778.9,13778.9,4370
010-Womens,2014,Lindseys,4026,"Hubbard, Quintessa",6013.6900000000005,5783.839999999999,635
010-Womens,2014,Lindseys,4026,"Carr, Slade",4119.08,4116.58,702
010-Womens,2014,Lindseys,4027,"Buchanan, Alma",24198.700000000023,24198.700000000023,3673
010-Womens,2014,Lindseys,4027,"Carr, Slade",5699.56,4586.869999999999,998
010-Womens,2014,Lindseys,4027,"Hubbard, Quintessa",4249.229999999999,4258.319999999999,454
010-Womens,2014,Lindseys,4027,"Ray, Violet",4020.3900000000017,4020.3900000000017,635
010-Womens,2014,Lindseys,4027,"Clemons, Uma",1,1,1
010-Womens,2014,Lindseys,4027,"Lynn, Farrah",-4.99,1,0
010-Womens,2014,Lindseys,4075,"Buchanan, Alma",13821.599999999999,857.17,1798
010-Womens,2014,Lindseys,4075,"Petty, Perry",11634.879999999996,,1662
010-Womens,2014,Lindseys,4075,"Wright, Howard",5960.709999999999,,1430
010-Womens,2014,Lindseys,4075,"Carr, Slade",3487.6299999999983,,532
010-Womens,2014,Lindseys,4075,"Long, Amy",1548.8200000000002,,134
010-Womens,2014,Lindseys,4075,"Hubbard, Quintessa",259.74,,26
010-Womens,2014,Lindseys,4075,"Barrett, Galvin",179.7,,30
010-Womens,2014,Lindseys,4014,"Buchanan, Alma",25571.070000000003,21629.349999999995,2407
010-Womens,2014,Lindseys,4014,"Clemons, Uma",4907.320000000001,4907.320000000001,454
010-Womens,2014,Lindseys,4014,"Ray, Violet",2431.55,2431.55,335
010-Womens,2014,Lindseys,4014,"Carr, Slade",1509.4500000000003,1509.4500000000003,186
010-Womens,2014,Lindseys,4014,"Hubbard, Quintessa",674.5300000000001,688.62,78
010-Womens,2014,Lindseys,4220,"Buchanan, Alma",31726.919999999995,31710.919999999995,2828
010-Womens,2014,Lindseys,4220,"Carr, Slade",2657.3599999999997,2331.0899999999997,231
010-Womens,2014,Lindseys,4220,"Lynn, Farrah",2,2,2
010-Womens,2014,Lindseys,4227,"Buchanan, Alma",27106.98000000001,26636.87000000001,3823
010-Womens,2014,Lindseys,4227,"Carr, Slade",4382.759999999999,4378.759999999999,629
010-Womens,2014,Lindseys,4227,"Ward, Kermit",113.89000000000001,113.89000000000001,12
010-Womens,2014,Lindseys,4227,"Hubbard, Quintessa",19,19,5
010-Womens,2014,Lindseys,4035,"Petty, Perry",7952.880000000004,,1395
010-Womens,2014,Lindseys,4035,"Buchanan, Alma",7268.640000000002,,1190
010-Womens,2014,Lindseys,4035,"Mccray, Nayda",4766.34,,1120
010-Womens,2014,Lindseys,4035,"Wright, Howard",2866.419999999999,,463
010-Womens,2014,Lindseys,4035,"Hubbard, Quintessa",1374.1599999999999,,148
010-Womens,2014,Lindseys,4035,"Carr, Slade",1078.1299999999999,,128
010-Womens,2014,Lindseys,4035,"Nash, Colorado",508.2699999999999,,110
010-Womens,2014,Lindseys,4035,"Long, Amy",199.8,,20
010-Womens,2014,Lindseys,4009,"Buchanan, Alma",12038.089999999998,11511.149999999998,2418
010-Womens,2014,Lindseys,4009,"Ray, Violet",8426.650000000001,8415.160000000002,1266
010-Womens,2014,Lindseys,4009,"Clemons, Uma",2642.3099999999995,2642.3099999999995,335
010-Womens,2014,Lindseys,4009,"Mccray, Nayda",839.5099999999999,838.5099999999999,282
010-Womens,2014,Lindseys,4219,"Buchanan, Alma",23100.260000000028,22940.870000000028,2774
010-Womens,2014,Lindseys,4219,"Ferrell, Sara",103.93,54.97,8
010-Womens,2014,Lindseys,4219,"Jordan, Keely",12.9,12.9,7
010-Womens,2014,Lindseys,4017,"Buchanan, Alma",19232.829999999994,18746,2148
010-Womens,2014,Lindseys,4017,"Ray, Violet",1721.66,1721.66,258
010-Womens,2014,Lindseys,4017,"Hubbard, Quintessa",1135.87,879.04,100
010-Womens,2014,Lindseys,4017,"Clemons, Uma",34,34,13
010-Womens,2014,Lindseys,4017,"Carr, Slade",2,2,2
010-Womens,2014,Lindseys,4017,"Mendez, Jerry",1,1,1
010-Womens,2014,Lindseys,4028,"Buchanan, Alma",15237.269999999991,14516.269999999991,3176
010-Womens,2014,Lindseys,4028,"Carr, Slade",5246.44,4942.62,879
010-Womens,2014,Lindseys,4028,"Hubbard, Quintessa",665.03,605.05,136
010-Womens,2014,Lindseys,4028,"Ray, Violet",359.64,359.64,36
010-Womens,2014,Lindseys,4028,"Clemons, Uma",45,45,27
010-Womens,2014,Lindseys,4028,"Lynn, Farrah",-1,-1,1
010-Womens,2014,Lindseys,4226,"Buchanan, Alma",19601.73000000001,19598.73000000001,3450
010-Womens,2014,Lindseys,4226,"Carr, Slade",1767.3700000000003,1767.3700000000003,226
010-Womens,2014,Lindseys,4226,"Clemons, Uma",1,1,1
010-Womens,2014,Lindseys,4573,"Barrett, Galvin",7599.279999999996,,598
010-Womens,2014,Lindseys,4573,"Mccray, Nayda",5137.549999999998,,709
010-Womens,2014,Lindseys,4573,"Wright, Howard",3175.520000000001,,422
010-Womens,2014,Lindseys,4573,"Long, Amy",1306.8000000000002,,160
010-Womens,2014,Lindseys,4573,"Petty, Perry",1083.65,,147
010-Womens,2014,Lindseys,4573,"Buchanan, Alma",1010.7600000000001,,128
010-Womens,2014,Lindseys,4379,"Carr, Slade",10300.320000000002,,1339
010-Womens,2014,Lindseys,4379,"Petty, Perry",6615.390000000001,,925
010-Womens,2014,Lindseys,4379,"Wright, Howard",1877.0700000000004,,294
010-Womens,2014,Lindseys,4379,"Ray, Violet",307.71000000000004,293.71000000000004,44
010-Womens,2014,Lindseys,4379,"Hubbard, Quintessa",68,,23
010-Womens,2014,Lindseys,4213,"Buchanan, Alma",15671.009999999984,15411.709999999985,1717
010-Womens,2014,Lindseys,4213,"Carr, Slade",1307.19,1175.19,213
010-Womens,2014,Lindseys,4213,"Jordan, Keely",250.56,250.56,26
010-Womens,2014,Lindseys,4213,"Clemons, Uma",15,15,3
010-Womens,2014,Lindseys,4213,"Lynn, Farrah",5,5,1
010-Womens,2014,Lindseys,4032,"Buchanan, Alma",11356.289999999999,11126.31,1645
010-Womens,2014,Lindseys,4032,"Clemons, Uma",2609.54,2609.54,542
010-Womens,2014,Lindseys,4032,"Carr, Slade",2136.21,2136.21,256
010-Womens,2014,Lindseys,4032,"Ray, Violet",462.24,316.69,90
010-Womens,2014,Lindseys,4701,"Buchanan, Alma",7776.250000000001,3375.2800000000007,590
010-Womens,2014,Lindseys,4701,"Carr, Slade",4746.670000000001,1331.3600000000001,242
010-Womens,2014,Lindseys,4701,"Jordan, Keely",2864.1000000000004,2864.1000000000004,402
010-Womens,2014,Lindseys,4701,"Ray, Violet",299.9,299.9,10
010-Womens,2014,Lindseys,4701,"Hubbard, Quintessa",41.989999999999995,,3
010-Womens,2014,Lindseys,4217,"Buchanan, Alma",11125.879999999997,11122.879999999997,1108
010-Womens,2014,Lindseys,4217,"Ward, Kermit",2488.9399999999996,2488.9399999999996,297
010-Womens,2014,Lindseys,4217,"Carr, Slade",1548.35,1548.35,201
010-Womens,2014,Lindseys,4217,"Lynn, Farrah",1.5,1.5,1
010-Womens,2014,Lindseys,4276,"Buchanan, Alma",8105.219999999998,,632
010-Womens,2014,Lindseys,4276,"Long, Amy",3825.0600000000004,,296
010-Womens,2014,Lindseys,4276,"Carr, Slade",531.07,,68
010-Womens,2014,Lindseys,4276,"Hubbard, Quintessa",272.53999999999996,,22
010-Womens,2014,Lindseys,4276,"Petty, Perry",110.92,,18
010-Womens,2014,Lindseys,4012,"Buchanan, Alma",7543.459999999998,6515.659999999998,1196
010-Womens,2014,Lindseys,4012,"Carr, Slade",3401.5699999999993,3365.669999999999,428
010-Womens,2014,Lindseys,4012,"Hubbard, Quintessa",1061.43,1046.42,107
010-Womens,2014,Lindseys,4012,"Clemons, Uma",319.02,319.02,79
010-Womens,2014,Lindseys,4012,"Ferrell, Sara",183.86,81.94,19
010-Womens,2014,Lindseys,4012,"Ward, Kermit",98.8,98.8,43
010-Womens,2014,Lindseys,4476,"Petty, Perry",5906.430000000002,,465
010-Womens,2014,Lindseys,4476,"Buchanan, Alma",5142.459999999999,,397
010-Womens,2014,Lindseys,4476,"Pierce, Amery",968.6600000000001,,75
010-Womens,2014,Lindseys,4572,"Barrett, Galvin",6798.749999999997,,759
010-Womens,2014,Lindseys,4572,"Mccray, Nayda",3400.41,,657
010-Womens,2014,Lindseys,4572,"Hubbard, Quintessa",395.53999999999996,,112
010-Womens,2014,Lindseys,4572,"Long, Amy",374.59999999999997,,57
010-Womens,2014,Lindseys,4572,"Petty, Perry",314.96000000000004,,69
010-Womens,2014,Lindseys,4572,"Thomas, Shellie",314.79,,21
010-Womens,2014,Lindseys,4572,"Mendez, Jerry",53.01,,24
010-Womens,2014,Lindseys,4572,"Wright, Howard",13,,3
010-Womens,2014,Lindseys,4572,"Carr, Slade",12.99,,1
010-Womens,2014,Lindseys,4572,"Buchanan, Alma",9,,1
010-Womens,2014,Lindseys,4003,"Buchanan, Alma",7505.409999999994,7346.909999999994,886
010-Womens,2014,Lindseys,4003,"Hubbard, Quintessa",1905.69,1864.71,210
010-Womens,2014,Lindseys,4003,"Carr, Slade",1153.69,927.87,114
010-Womens,2014,Lindseys,4003,"Ward, Kermit",308.46000000000004,308.46000000000004,65
010-Womens,2014,Lindseys,4003,"Clemons, Uma",59.99,59.99,23
010-Womens,2014,Lindseys,4036,"Buchanan, Alma",6359.030000000001,,502
010-Womens,2014,Lindseys,4036,"Carr, Slade",2737.95,162.34,673
010-Womens,2014,Lindseys,4036,"Hubbard, Quintessa",702.9100000000001,,55
010-Womens,2014,Lindseys,4036,"Petty, Perry",37.96,,4
010-Womens,2014,Lindseys,4214,"Buchanan, Alma",6556.319999999999,6556.319999999999,711
010-Womens,2014,Lindseys,4214,"Carr, Slade",2922.7000000000003,2586.0300000000007,372
010-Womens,2014,Lindseys,4336,"Petty, Perry",6098.450000000001,,628
010-Womens,2014,Lindseys,4336,"Carr, Slade",1474.83,,184
010-Womens,2014,Lindseys,4336,"Hubbard, Quintessa",1217.19,,82
010-Womens,2014,Lindseys,4336,"Barrett, Galvin",465.09000000000003,,80
010-Womens,2014,Lindseys,4336,"Buchanan, Alma",98.07000000000001,,14
010-Womens,2014,Lindseys,4228,"Buchanan, Alma",6426.099999999997,6259.609999999996,1120
010-Womens,2014,Lindseys,4228,"Carr, Slade",2267.8699999999994,2256.8699999999994,320
010-Womens,2014,Lindseys,4228,"Clemons, Uma",221.35,221.35,57
010-Womens,2014,Lindseys,4228,"Ward, Kermit",188.46,188.46,41
010-Womens,2014,Lindseys,4228,"Hubbard, Quintessa",6,6,2
010-Womens,2014,Lindseys,4076,"Buchanan, Alma",4348.9699999999975,,499
010-Womens,2014,Lindseys,4076,"Petty, Perry",1704.61,,234
010-Womens,2014,Lindseys,4076,"Carr, Slade",1213.2900000000002,75.88,200
010-Womens,2014,Lindseys,4478,"Pierce, Amery",6381.859999999997,,384
010-Womens,2014,Lindseys,4478,"Petty, Perry",570.77,,55
010-Womens,2014,Lindseys,4478,"Long, Amy",49.99,,1
010-Womens,2014,Lindseys,4455,"Wright, Howard",1717.21,366.73,273
010-Womens,2014,Lindseys,4455,"Barrett, Galvin",1671.7200000000005,,129
010-Womens,2014,Lindseys,4455,"Long, Amy",1513.06,,138
010-Womens,2014,Lindseys,4455,"Buchanan, Alma",1185.45,285.78000000000003,190
010-Womens,2014,Lindseys,4455,"Petty, Perry",653.79,,137
010-Womens,2014,Lindseys,4455,"Carr, Slade",83,,17
010-Womens,2014,Lindseys,4378,"Long, Amy",3919.6299999999997,,287
010-Womens,2014,Lindseys,4378,"Carr, Slade",818.9000000000001,,124
010-Womens,2014,Lindseys,4378,"Barrett, Galvin",815.7699999999999,,63
010-Womens,2014,Lindseys,4378,"Petty, Perry",649.35,,65
010-Womens,2014,Lindseys,4378,"Hubbard, Quintessa",48.71,,18
010-Womens,2014,Lindseys,4155,"Wright, Howard",1451.3000000000002,584.37,293
010-Womens,2014,Lindseys,4155,"Petty, Perry",1383.6599999999999,,172
010-Womens,2014,Lindseys,4155,"Long, Amy",965.2,,121
010-Womens,2014,Lindseys,4155,"Barrett, Galvin",829.17,,83
010-Womens,2014,Lindseys,4155,"Buchanan, Alma",786.75,,107
010-Womens,2014,Lindseys,4155,"Carr, Slade",273.65,,57
010-Womens,2014,Lindseys,4209,"Buchanan, Alma",5576.3,3705.0600000000004,690
010-Womens,2014,Lindseys,4015,"Ray, Violet",2684.3700000000013,2684.3700000000013,222
010-Womens,2014,Lindseys,4015,"Hubbard, Quintessa",1822.6299999999999,1822.6299999999999,147
010-Womens,2014,Lindseys,4015,"Buchanan, Alma",722.54,722.54,77
010-Womens,2014,Lindseys,4377,"Petty, Perry",2956.0400000000004,,332
010-Womens,2014,Lindseys,4377,"Buchanan, Alma",1208.45,723.33,136
010-Womens,2014,Lindseys,4377,"Long, Amy",939.06,,94
010-Womens,2014,Lindseys,4377,"Barrett, Galvin",59.96,,4
010-Womens,2014,Lindseys,4212,"Buchanan, Alma",3286.99,2759.5,694
010-Womens,2014,Lindseys,4212,"Clemons, Uma",933.3600000000001,933.3600000000001,202
010-Womens,2014,Lindseys,4212,"Carr, Slade",867.27,789.56,204
010-Womens,2014,Lindseys,4008,"Buchanan, Alma",3584.380000000001,3584.380000000001,705
010-Womens,2014,Lindseys,4008,"Mccray, Nayda",1226.93,1226.93,308
010-Womens,2014,Lindseys,4008,"Clemons, Uma",102.68,102.68,31
010-Womens,2014,Lindseys,4008,"Mendez, Jerry",98.92,98.92,21
010-Womens,2014,Lindseys,4457,"Buchanan, Alma",3541.2400000000007,,180
010-Womens,2014,Lindseys,4457,"Carr, Slade",874.9300000000001,,59
010-Womens,2014,Lindseys,4457,"Petty, Perry",173.97,,27
010-Womens,2014,Lindseys,4375,"Petty, Perry",3102.4900000000002,,736
010-Womens,2014,Lindseys,4375,"Wright, Howard",797.5800000000002,486.38000000000005,246
010-Womens,2014,Lindseys,4375,"Carr, Slade",633.89,,117
010-Womens,2014,Lindseys,4375,"Buchanan, Alma",47.940000000000005,,6
010-Womens,2014,Lindseys,4802,"Clemons, Uma",2361.6400000000003,2365.63,933
010-Womens,2014,Lindseys,4802,"Hubbard, Quintessa",1570.3,,694
010-Womens,2014,Lindseys,4802,"Buchanan, Alma",606.74,169.16,212
010-Womens,2014,Lindseys,4256,"Petty, Perry",1803.3300000000002,,195
010-Womens,2014,Lindseys,4256,"Wright, Howard",1217.7399999999998,,146
010-Womens,2014,Lindseys,4256,"Barrett, Galvin",603.1700000000001,,88
010-Womens,2014,Lindseys,4256,"Buchanan, Alma",569.3,,61
010-Womens,2014,Lindseys,4092,"Long, Amy",2242.6400000000017,,242
010-Womens,2014,Lindseys,4092,"Buchanan, Alma",1456.08,,140
010-Womens,2014,Lindseys,4092,"Barrett, Galvin",490.47,,53
010-Womens,2014,Lindseys,4376,"Long, Amy",1217.7200000000005,,98
010-Womens,2014,Lindseys,4376,"Carr, Slade",1051.65,,80
010-Womens,2014,Lindseys,4376,"Buchanan, Alma",930.99,,77
010-Womens,2014,Lindseys,4376,"Pierce, Amery",454.65,,35
010-Womens,2014,Lindseys,4376,"Petty, Perry",132.5,,33
010-Womens,2014,Lindseys,4376,"Chase, Freya",57.95,,6
010-Womens,2014,Lindseys,4077,"Petty, Perry",2374.26,,245
010-Womens,2014,Lindseys,4077,"Buchanan, Alma",1005.9400000000002,,126
010-Womens,2014,Lindseys,4077,"Barrett, Galvin",293.23,,37
010-Womens,2014,Lindseys,4091,"Long, Amy",2938.1700000000005,,364
010-Womens,2014,Lindseys,4091,"Barrett, Galvin",699.3,,70
010-Womens,2014,Lindseys,4702,"Buchanan, Alma",3218.59,256.90999999999997,242
010-Womens,2014,Lindseys,4702,"Hammond, Adria",149.01,149.01,19
010-Womens,2014,Lindseys,4702,"Hubbard, Quintessa",110,110,8
010-Womens,2014,Lindseys,4702,"Carr, Slade",73.5,,4
010-Womens,2014,Lindseys,4702,"Gentry, Elizabeth",59.97,,3
010-Womens,2014,Lindseys,4702,"Ward, Kermit",20,,1
010-Womens,2014,Lindseys,4702,"Jordan, Keely",-2.99,-2.99,0
010-Womens,2014,Lindseys,4156,"Wright, Howard",1401.6700000000008,272.79,169
010-Womens,2014,Lindseys,4156,"Buchanan, Alma",949.1700000000001,,68
010-Womens,2014,Lindseys,4156,"Petty, Perry",345.53,,101
010-Womens,2014,Lindseys,4156,"Barrett, Galvin",292.69,,40
010-Womens,2014,Lindseys,4156,"Carr, Slade",236.27,,27
010-Womens,2014,Lindseys,4456,"Petty, Perry",1882.8,,249
010-Womens,2014,Lindseys,4456,"Buchanan, Alma",717.11,,122
010-Womens,2014,Lindseys,4456,"Wright, Howard",376.61,,156
010-Womens,2014,Lindseys,4456,"Long, Amy",63.92,,8
010-Womens,2014,Lindseys,4126,"Buchanan, Alma",2987.6,2987.6,1501
010-Womens,2014,Lindseys,4277,"Petty, Perry",2168.52,,169
010-Womens,2014,Lindseys,4277,"Long, Amy",597.54,,46
010-Womens,2014,Lindseys,4277,"Barrett, Galvin",89.94,,6
010-Womens,2014,Lindseys,4019,"Buchanan, Alma",2283.6900000000005,2283.6900000000005,389
010-Womens,2014,Lindseys,4019,"Ray, Violet",336.87,298.87,61
010-Womens,2014,Lindseys,4019,"Ferrell, Sara",78.91,27.98,11
010-Womens,2014,Lindseys,4803,"Hubbard, Quintessa",2461.93,,814
010-Womens,2014,Lindseys,4255,"Petty, Perry",2355.3999999999996,,333
010-Womens,2014,Lindseys,4255,"Carr, Slade",14.99,,1
010-Womens,2014,Lindseys,4876,"Barrett, Galvin",1358.47,,101
010-Womens,2014,Lindseys,4876,"Petty, Perry",833.95,,108
010-Womens,2014,Lindseys,4338,"Petty, Perry",1444.3700000000001,,163
010-Womens,2014,Lindseys,4338,"Wright, Howard",509.50000000000006,,52
010-Womens,2014,Lindseys,4338,"Carr, Slade",163.62,,21
010-Womens,2014,Lindseys,4338,"Buchanan, Alma",29.98,,2
010-Womens,2014,Lindseys,4875,"Petty, Perry",930.51,,141
010-Womens,2014,Lindseys,4875,"Long, Amy",528.32,,52
010-Womens,2014,Lindseys,4875,"Barrett, Galvin",395.63,,58
010-Womens,2014,Lindseys,4875,"Carr, Slade",3,,1
010-Womens,2014,Lindseys,4132,"Long, Amy",1839.1599999999999,,185
010-Womens,2014,Lindseys,4203,"Buchanan, Alma",1304.2700000000002,1230.2700000000002,258
010-Womens,2014,Lindseys,4203,"Carr, Slade",301.28,301.28,86
010-Womens,2014,Lindseys,4203,"Hubbard, Quintessa",45.980000000000004,45.980000000000004,6
010-Womens,2014,Lindseys,4203,"Ward, Kermit",45.3,45.3,18
010-Womens,2014,Lindseys,4878,"Carr, Slade",1061.3,,71
010-Womens,2014,Lindseys,4878,"Petty, Perry",581.15,,26
010-Womens,2014,Lindseys,4135,"Long, Amy",1008.39,,100
010-Womens,2014,Lindseys,4135,"Barrett, Galvin",496.51000000000005,,50
010-Womens,2014,Lindseys,4133,"Long, Amy",1096.9,,110
010-Womens,2014,Lindseys,4133,"Buchanan, Alma",259.74,,26
010-Womens,2014,Lindseys,4275,"Petty, Perry",722.5000000000001,,58
010-Womens,2014,Lindseys,4275,"Buchanan, Alma",544.59,,42
010-Womens,2014,Lindseys,4258,"Petty, Perry",1244.0800000000002,,138
